model_name,stimuli_name,stimuli_shape,neural_response_shape,time_a,time_b,layer_name,ceiling_score,brain_score,brain_score_std
beit_base_patch16_224.in22k_ft_in22k_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.5.mlp,0.6363128923625647,0.1615824977467856,0.23487626139235504
beitv2_base_patch16_224.in1k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.4.attn.proj_drop,0.6363128923625647,0.15356367414797267,0.2400498188177674
beitv2_base_patch16_224.in1k_ft_in22k_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.1.drop_path1,0.6363128923625647,0.1719232307479239,0.288466405179537
beit_base_patch16_384.in22k_ft_in22k_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.1.drop_path1,0.6363128923625647,0.17667111942909683,0.22017409760860718
beit_large_patch16_224.in22k_ft_in22k_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.9.mlp.act,0.6363128923625647,0.09059882509521928,0.14355199015893322
beit_large_patch16_384.in22k_ft_in22k_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.7.mlp.drop2,0.6363128923625647,0.06225591254067902,0.07983720767814297
beit_large_patch16_512.in22k_ft_in22k_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.9.mlp.act,0.6363128923625647,0.07737718456675553,0.15189190289244336
beitv2_large_patch16_224.in1k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.9.mlp.act,0.6363128923625647,0.09735855772052007,0.17509857171999624
beitv2_large_patch16_224.in1k_ft_in22k_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.9.mlp.act,0.6363128923625647,0.08739974666168289,0.15560521668282165
caformer_m36.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.1,0.6363128923625647,0.15588979939034606,0.18708473153620855
caformer_m36.sail_in22k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.1.norm2,0.6363128923625647,0.1793332385567224,0.24814238692248894
caformer_s18.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.4.norm2,0.6363128923625647,0.18487396077426443,0.26581792460441905
