model_name,stimuli_name,stimuli_shape,neural_response_shape,time_a,time_b,layer_name,ceiling_score,brain_score,brain_score_std
coatnet_rmlp_nano_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.5.norm1,0.8657224338282781,0.3298662994544488,0.17661997158363765
convit_base.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.6.attn.proj,0.8657224338282781,0.525232119658443,0.22723316071490804
convit_small.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.5.attn.v,0.8657224338282781,0.5214475680323113,0.20499454221211014
convit_tiny.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.4.mlp.fc1,0.8657224338282781,0.5342674652180062,0.21269663561261284
convmixer_1024_20_ks9_p14.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.11.0.fn.2,0.8657224338282781,0.15224358926742051,0.13302322410788336
convmixer_1536_20.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.11.0.fn.2,0.8657224338282781,0.3417902087056122,0.1810668767012712
convmixer_768_32.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.19.0.fn.0,0.8657224338282781,0.560375428006737,0.24660713090088332
davit_base.msft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.1,0.8657224338282781,0.5314818025656114,0.22631527726405595
davit_small.msft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.3.0.cpe1,0.8657224338282781,0.5170463715934147,0.22874262588464436
davit_tiny.msft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.1,0.8657224338282781,0.4306032081642307,0.2222326674384272
deit_base_distilled_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.7.attn.k_norm,0.8657224338282781,0.49876807834839737,0.23084415290177684
deit_base_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.5.attn.proj,0.8657224338282781,0.5034847966512053,0.20304707003562783
deit_small_distilled_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.2.drop_path1,0.8657224338282781,0.5037480216488419,0.2192365782090564
deit_small_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.1.norm2,0.8657224338282781,0.4998884220583234,0.21250206786592546
deit_tiny_distilled_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.1.norm1,0.8657224338282781,0.4900276199512358,0.2156044214100022
deit_tiny_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.0.attn,0.8657224338282781,0.5144565434539866,0.26432470115046075
deit3_base_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.5.attn.proj,0.8657224338282781,0.49334783963852175,0.2420153710429897
deit3_base_patch16_224.fb_in22k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.4.attn.proj_drop,0.8657224338282781,0.5007815346456025,0.23020026278766614
deit3_medium_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.7.attn.k_norm,0.8657224338282781,0.4819097165922978,0.2123035156552901
deit3_medium_patch16_224.fb_in22k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.4.attn.proj_drop,0.8657224338282781,0.5333856481896665,0.2437702993813615
deit3_small_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.1.norm1,0.8657224338282781,0.4985346650537992,0.24493444527070976
deit3_small_patch16_224.fb_in22k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.1.norm2,0.8657224338282781,0.5199661288781656,0.21765490653702854
densenet121.tv_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,features.denseblock3.denselayer17.norm1.drop,0.8657224338282781,0.5055060017315423,0.2857813501929161
densenet161.tv_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,features.denseblock4.denselayer2.norm2.drop,0.8657224338282781,0.5326144654682267,0.23727668986684947
densenet169.tv_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,features.denseblock4.denselayer12.norm1.drop,0.8657224338282781,0.5387609728843271,0.27293310928775244
densenet201.tv_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,features.denseblock4.denselayer2.conv2,0.8657224338282781,0.478233477402641,0.24663450198831383
dla102.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,level4.tree2.tree1.tree1.tree1.bn2,0.8657224338282781,0.49171035236598887,0.29057672712173316
dla169.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,level4.tree1.tree2.tree2.tree2.tree1.conv2,0.8657224338282781,0.4805782964112984,0.2852771514108995
dla34.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,level5.tree1.bn2,0.8657224338282781,0.48337107523745637,0.2553858495388181
dla46_c.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,level4.tree2.tree2.bn2,0.8657224338282781,0.40523967954139795,0.23332929994685783
dla60.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,level4.tree2.tree2.tree2,0.8657224338282781,0.4194059281695633,0.22478311850551538
dpn107.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,features.conv4_13.c1x1_c.bn.drop,0.8657224338282781,0.5419445977893534,0.27747382381538227
dpn131.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,features.conv4_15.c1x1_a,0.8657224338282781,0.5286244845299795,0.24208602755831046
dpn68.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,features.conv5_1.c1x1_w_s2.bn.drop,0.8657224338282781,0.5028180631706962,0.2318528402495257
dpn68b.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,features.conv4_7.c3x3_b,0.8657224338282781,0.5220074042624284,0.19970582127450848
dpn92.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,features.conv4_11.c1x1_a.conv,0.8657224338282781,0.5195398212784283,0.24018049545158518
dpn98.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,features.conv4_19.c1x1_a.conv,0.8657224338282781,0.4902814562173918,0.254800893867702
efficientformer_l1.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.4.token_mixer.pool,0.8657224338282781,0.4298873331550363,0.25140813086774155
efficientformer_l3.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.11.token_mixer.pool,0.8657224338282781,0.4050540685228116,0.23525788887466903
efficientformer_l7.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.7.token_mixer.pool,0.8657224338282781,0.461985513574068,0.21889654030357555
efficientformerv2_l.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.10.token_mixer.q.conv,0.8657224338282781,0.5051869809220925,0.22539057698876694
efficientformerv2_s0.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.4.mlp.fc1.bn.drop,0.8657224338282781,0.4401208432851388,0.20736911047833703
efficientformerv2_s1.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.3.blocks.0.mlp.mid.bn.act,0.8657224338282781,0.4886373416989809,0.26711711354465545
efficientformerv2_s2.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.9.token_mixer.stride_conv.bn,0.8657224338282781,0.5121962955947614,0.21334503670301555
efficientnet_b0.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.5.1.conv_pwl,0.8657224338282781,0.22672675440887424,0.17530012649182897
efficientnet_es_pruned.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.4.0.bn2.drop,0.8657224338282781,0.5000547024538352,0.2803274289874069
efficientnet_es.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.4.0.bn2.drop,0.8657224338282781,0.4970748657247264,0.22802343549459114
efficientnet_lite0.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.5.0.bn2.drop,0.8657224338282781,0.4506201894603019,0.2645368271737667
focalnet_base_srf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,layers.2.blocks.8.modulation.focal_layers.1,0.8657224338282781,0.5220903615311859,0.24530434517963698
focalnet_small_srf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,layers.2.blocks.10.modulation.focal_layers.1,0.8657224338282781,0.5463271764435279,0.26634361647444893
focalnet_tiny_srf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,layers.2.blocks.3.modulation.focal_layers.1,0.8657224338282781,0.5405316783398392,0.2609762168150956
focalnet_base_lrf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,layers.2.blocks.10.modulation.focal_layers.0.0,0.8657224338282781,0.4999075369912887,0.24377317305347745
focalnet_small_lrf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,layers.2.blocks.8.modulation.focal_layers.2.0,0.8657224338282781,0.5569637691346779,0.26399862890758374
focalnet_tiny_lrf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,layers.2.blocks.2.modulation.h,0.8657224338282781,0.5211124221020267,0.21388652363214772
hrnet_w18_small_v2.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stage4.1.branches.3.1.aa,0.8657224338282781,0.4936218311363136,0.258203642851839
hrnet_w18_small.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stage4.0.branches.3.0.act2,0.8657224338282781,0.4744690060130444,0.25604892314316097
hrnet_w18.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stage4.0.branches.3.1.bn1,0.8657224338282781,0.527942886473069,0.25804283782983223
hrnet_w30.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stage4.0.branches.3.1.bn1,0.8657224338282781,0.5055793558134463,0.27661375871532046
hrnet_w32.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stage4.0.branches.3.1.bn1,0.8657224338282781,0.5544486410139208,0.2790018848889542
hrnet_w40.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stage4.0.branches.3.1.bn1,0.8657224338282781,0.5481378411556825,0.2923611481676066
hrnet_w44.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stage4.0.branches.3.1.bn1,0.8657224338282781,0.5385286428673807,0.3138079305238034
hrnet_w48.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stage4.0.branches.3.2.drop_block,0.8657224338282781,0.5050359646412576,0.3176764849188042
lcnet_050.ra2_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.4.1.conv_dw,0.8657224338282781,0.33219086416295196,0.20864292308876675
lcnet_075.ra2_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.4.1.conv_dw,0.8657224338282781,0.3549662179296736,0.20903023796589662
lcnet_100.ra2_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.5.1.bn1,0.8657224338282781,0.41677542110019605,0.20989347420938387
levit_128.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.0.blocks.2.attn.proj.ln,0.8657224338282781,0.3970052229188996,0.244681967231691
levit_128s.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.0.blocks,0.8657224338282781,0.40274730424295785,0.19465225255618987
levit_192.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.1.blocks.0.attn.proj.ln.linear,0.8657224338282781,0.4771563863094584,0.2462087235671482
levit_256.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.0.blocks,0.8657224338282781,0.44317228930475583,0.16533848813267574
levit_384.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.0.blocks.1.attn.proj.ln.linear,0.8657224338282781,0.46701978196436755,0.22175891968957462
maxvit_rmlp_base_rw_224.sw_in12k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.1.attn_grid.norm2,0.8657224338282781,0.5024951079737032,0.22505775356153485
maxxvitv2_rmlp_base_rw_384.sw_in12k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.1.attn_grid.norm2,0.8657224338282781,0.49671446517084133,0.2150970178035679
maxvit_rmlp_small_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.2.conv.down,0.8657224338282781,0.5017913484044569,0.23926677782734815
maxvit_small_tf_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.2.conv.shortcut,0.8657224338282781,0.41540939905037866,0.17222777365911382
maxvit_tiny_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.1.conv.pre_norm.act,0.8657224338282781,0.44642479172675253,0.19925275637112635
maxvit_tiny_tf_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.2.conv.shortcut,0.8657224338282781,0.43243631878793576,0.2022616116496749
mixnet_l.ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.4.1.conv_dw,0.8657224338282781,0.47750619354902896,0.22042158778071588
mixnet_m.ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.4.1.conv_dw,0.8657224338282781,0.44658335677217587,0.20389180520049918
mixnet_s.ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.4.1.conv_dw,0.8657224338282781,0.5231798787775624,0.22945351270053901
mixnet_xl.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.4.3.conv_dw.3,0.8657224338282781,0.48584917018626694,0.25534044326003613
mobilenetv2_050.lamb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.5.2.bn2.drop,0.8657224338282781,0.5469865554140552,0.2985415956987672
mobilenetv2_100.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.5.2.bn2.drop,0.8657224338282781,0.5105792747810808,0.266020764811595
mobilenetv2_110d.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.4.3.bn1.drop,0.8657224338282781,0.4152823690429391,0.2852302684594885
mobilenetv2_120d.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.5.0.bn3.drop,0.8657224338282781,0.4037217128561128,0.237123689256052
mobilenetv2_140.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.4.2.bn1.drop,0.8657224338282781,0.47749216395745225,0.25878263843004884
mobilenetv3_large_100.miil_in21k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.3.3.bn2.drop,0.8657224338282781,0.3103620553850241,0.2089287916927314
mobilenetv3_large_100.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.3.3.bn2.drop,0.8657224338282781,0.27745659432402137,0.16924125880976632
mobilenetv3_rw.rmsp_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.3.2.bn3.drop,0.8657224338282781,0.23193307479205608,0.1930078114724533
mobilenetv3_small_075.lamb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.4,0.8657224338282781,0.3364216887029001,0.20768266450434833
mobilenetv3_small_100.lamb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.4.2.conv_pw,0.8657224338282781,0.3227677858120383,0.2438271145976728
mvitv2_base.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.7.attn.proj,0.8657224338282781,0.39602539666580244,0.16576428976181373
mvitv2_small.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.5.attn.norm_k,0.8657224338282781,0.4811999636366839,0.17994026727563456
mvitv2_tiny.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.1.norm2,0.8657224338282781,0.49823670034802303,0.21198028959822626
pit_b_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,transformers.1.blocks.2.norm2,0.8657224338282781,0.45268912277502354,0.2336378003766702
pit_b_distilled_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,transformers.1.blocks.1.attn,0.8657224338282781,0.4759177037522869,0.20997894875243256
pit_s_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,transformers.1.blocks.0.attn.q_norm,0.8657224338282781,0.5060348035715939,0.22403001619452212
pit_s_distilled_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,transformers.1.blocks.1.attn.qkv,0.8657224338282781,0.5114172724019735,0.20277047911666013
pit_ti_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,transformers.1.blocks.0.attn.q_norm,0.8657224338282781,0.5133399859595185,0.24112561361392432
pit_ti_distilled_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,transformers.2.blocks.0.attn,0.8657224338282781,0.4519372315015625,0.2661436577105282
pit_xs_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,transformers.1.blocks.0.attn.q_norm,0.8657224338282781,0.5237301957559787,0.21235336703490126
pit_xs_distilled_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,transformers.1.blocks.1.mlp.fc1,0.8657224338282781,0.5331856046553299,0.22932573740091447
poolformer_m36.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.5.res_scale1,0.8657224338282781,0.5046065387988782,0.23484802645170524
poolformer_s12.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.3.res_scale1,0.8657224338282781,0.3846460713948605,0.19822195316934071
poolformer_s24.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.4.res_scale1,0.8657224338282781,0.44733378849991945,0.22835973555817807
poolformer_s36.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.5.res_scale1,0.8657224338282781,0.4856621460279677,0.1876201406272792
poolformerv2_m36.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.9.token_mixer.pool,0.8657224338282781,0.4908710643438244,0.2817593326117272
poolformerv2_s12.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.4,0.8657224338282781,0.4671479561926441,0.27831578699769494
poolformerv2_s24.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.3.blocks.0.norm2,0.8657224338282781,0.543066422150642,0.2618846340348881
poolformerv2_s36.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.3.blocks.0.norm2,0.8657224338282781,0.49031324469020454,0.2570805845823236
pvt_v2_b0.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.3.blocks.0.mlp.fc2,0.8657224338282781,0.34251846793695917,0.1669300735613111
