model_name,stimuli_name,stimuli_shape,neural_response_shape,time_a,time_b,layer_name,ceiling_score,brain_score,brain_score_std,new_brain_score,new_brain_score_std,new_ceiling_score
coat_lite_mini.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,cpe4.proj,0.90227588930935,0.4546511266116014,0.1924741711004439,0.4513614408775373,0.1724082302437803,0.9088520029345639
coat_lite_small.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,serial_blocks3.1.norm2,0.90227588930935,0.5764117693553293,0.1269910449778345,0.5722410690895523,0.11375189302678472,0.9088520029345639
coat_lite_tiny.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,serial_blocks3.0.factoratt_crpe,0.90227588930935,0.5094709912524131,0.1138244318071526,0.5057846494537391,0.1019579340655219,0.9088520029345639
coat_mini.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,crpe4.conv_list.2,0.90227588930935,0.5719882924282992,0.2164188967397604,0.5678495987893399,0.19385665497289925,0.9088520029345639
coat_small.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,serial_blocks4.1.factoratt_crpe.qkv,0.90227588930935,0.5857255975664643,0.1897177337227068,0.5814875059185871,0.16993915874521828,0.9088520029345639
coat_tiny.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,crpe4.conv_list.2,0.90227588930935,0.5568793414534171,0.2365530406895704,0.5528499705403228,0.21189176122125264,0.9088520029345639
coatnet_0_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.3.norm1,0.90227588930935,0.6527324263919543,0.1530190922739129,0.6480094983586162,0.13706644762578324,0.9088520029345639
coatnet_1_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.4,0.90227588930935,0.6603586916123345,0.1608001959037987,0.6555805827723709,0.14403635064446924,0.9088520029345639
coatnet_bn_0_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.0.shortcut.pool,0.90227588930935,0.4936049486070281,0.1028686130019067,0.4900334075667632,0.09214428831614883,0.9088520029345639
coatnet_nano_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.1.attn.proj_drop,0.90227588930935,0.5518277096724049,0.1380077220222808,0.547834890480028,0.1236200523831332,0.9088520029345639
coatnet_rmlp_1_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.2,0.90227588930935,0.6687058118979992,0.1527314901176444,0.6638673064134062,0.13680882875415468,0.9088520029345639
coatnet_rmlp_1_rw2_224.sw_in12k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.1.norm1,0.90227588930935,0.6402710411690176,0.1486565865857969,0.6356382790646635,0.13315874468145417,0.9088520029345639
coatnet_rmlp_2_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.1.norm1,0.90227588930935,0.6629172585954338,0.1368940622478314,0.6581206369204384,0.12262249458247482,0.9088520029345639
coatnet_rmlp_nano_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.1.attn.qkv,0.90227588930935,0.6289536338428947,0.1350520538949458,0.6244027602707539,0.12097252046698925,0.9088520029345639
convit_base.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.5.attn.v,0.90227588930935,0.6475607193069798,0.1448579623474952,0.6428752118144089,0.1297561370560136,0.9088520029345639
convit_small.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.5.attn.v,0.90227588930935,0.6177864278740105,0.1635854686574633,0.6133163560331643,0.14653125135483486,0.9088520029345639
convit_tiny.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.4.mlp.fc1,0.90227588930935,0.6528381741337328,0.1586997323217593,0.6481144809492333,0.1421548659403115,0.9088520029345639
convmixer_1024_20_ks9_p14.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.11.0.fn.2,0.90227588930935,0.2354432584528465,0.129726184227133,0.23373967897579495,0.11620188678306782,0.9088520029345639
convmixer_1536_20.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.10.0.fn.1,0.90227588930935,0.4799934146099147,0.1525189352821155,0.4765203615455683,0.13661843332180248,0.9088520029345639
convmixer_768_32.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.21.0.fn.2,0.90227588930935,0.6826812382716873,0.176594445369408,0.6777416118218575,0.15818400787466158,0.9088520029345639
davit_base.msft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.3.0.cpe1,0.90227588930935,0.6587586061393248,0.160466756217722,0.6539920749201912,0.14373767292661832,0.9088520029345639
davit_small.msft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.3.0.cpe1,0.90227588930935,0.6486557559444911,0.1431186443046019,0.6439623251758215,0.12819814751439443,0.9088520029345639
davit_tiny.msft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.2.1.cpe1.act,0.90227588930935,0.6165156516031656,0.1620688167357084,0.6120547746247637,0.14517271440293844,0.9088520029345639
deit_base_distilled_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.2,0.90227588930935,0.6264598924531914,0.1486887509771344,0.6219270626623019,0.133187555850016,0.9088520029345639
deit_base_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.1.norm2,0.90227588930935,0.6424171869814863,0.1545957366728901,0.6377688961676465,0.13847872268065062,0.9088520029345639
deit_small_distilled_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.1.norm1,0.90227588930935,0.6249855865362408,0.1486382632726529,0.6204634242722938,0.1331423316221159,0.9088520029345639
deit_small_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.1.norm2,0.90227588930935,0.632236857890068,0.1536999571493759,0.6276622281350488,0.13767633053912476,0.9088520029345639
deit_tiny_distilled_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.1.norm2,0.90227588930935,0.6278762129790444,0.1511413228920255,0.6233331352218437,0.1353844406630505,0.9088520029345639
deit_tiny_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.1.norm1,0.90227588930935,0.6323943959836377,0.1456093628418738,0.627818626341816,0.13042920206364267,0.9088520029345639
deit3_base_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.1.norm1,0.90227588930935,0.6223626924622598,0.1557791830230711,0.6178595084801471,0.1395387916221435,0.9088520029345639
deit3_base_patch16_224.fb_in22k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.2,0.90227588930935,0.6362348759877768,0.1761903167591504,0.6316313180671141,0.15782201073973676,0.9088520029345639
deit3_medium_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.1.norm1,0.90227588930935,0.6270303943678349,0.1543069393117704,0.6224934366381808,0.1382200332074343,0.9088520029345639
deit3_medium_patch16_224.fb_in22k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.3.ls1,0.90227588930935,0.6465687294393784,0.1730288828766622,0.6418903996149684,0.15499016469205035,0.9088520029345639
deit3_small_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.1.norm2,0.90227588930935,0.612636652638281,0.1473614973196191,0.6082038426475327,0.1319986718929193,0.9088520029345639
deit3_small_patch16_224.fb_in22k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.1.norm2,0.90227588930935,0.6331132241598044,0.159085091419212,0.6285322533457914,0.14250005033373067,0.9088520029345639
densenet121.tv_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,features.denseblock3.denselayer17.norm1.drop,0.90227588930935,0.6890848571075578,0.1811627391385075,0.6840988964636665,0.16227604494883666,0.9088520029345639
densenet161.tv_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,features.denseblock3.denselayer19.conv1,0.90227588930935,0.5679257834283515,0.1314351257293867,0.5638164845871162,0.11773266661866433,0.9088520029345639
densenet169.tv_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,features.denseblock3.denselayer17.norm1.drop,0.90227588930935,0.6028220620060664,0.1408474485743251,0.5984602667272556,0.12616372993952976,0.9088520029345639
densenet201.tv_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,features.denseblock3.denselayer17.norm1.drop,0.90227588930935,0.6168817915354949,0.1452038226201322,0.6124182653053007,0.13006594048146056,0.9088520029345639
dla102.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,level4.tree2.tree1.tree1.tree1.bn2,0.90227588930935,0.6561928238524202,0.1886100579958812,0.6514448576755615,0.16894696113940896,0.9088520029345639
dla169.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,level4.tree1.tree2.tree2.tree2.tree1.conv2,0.90227588930935,0.6464755905391376,0.1894715364796669,0.6417979346330211,0.16971862821522182,0.9088520029345639
dla34.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,level4.tree1.tree1.bn2,0.90227588930935,0.5281140023639381,0.1493650228780764,0.5242927667002678,0.133793324618565,0.9088520029345639
dla46_c.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,level4.tree2.tree2.bn2,0.90227588930935,0.5426808766085036,0.1506936651914408,0.5387542404837162,0.13498345246046967,0.9088520029345639
dla60.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,level4.tree2.tree1.tree2.conv2,0.90227588930935,0.5944209006351631,0.2026409469921272,0.5901198930220893,0.18151509288799203,0.9088520029345639
dpn107.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,features.conv4_13.c1x1_c.bn.drop,0.90227588930935,0.683491862534312,0.1749603088684395,0.6785463707100966,0.15672023442133046,0.9088520029345639
dpn131.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,features.conv4_23.c1x1_c.bn.drop,0.90227588930935,0.6601171432994377,0.1720092957151557,0.6553407822128448,0.15407687218589436,0.9088520029345639
dpn68.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,features.conv4_8.c1x1_c.bn.drop,0.90227588930935,0.6656222580637046,0.1726281149231189,0.6608060640229091,0.15463117785649846,0.9088520029345639
dpn68b.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,features.conv4_7.c3x3_b,0.90227588930935,0.6646618104904295,0.1880306780912797,0.6598525658895348,0.16842798312059196,0.9088520029345639
dpn92.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,features.conv4_11.c1x1_a.conv,0.90227588930935,0.6704246854614794,0.176365333933164,0.6655737428498026,0.15797878191096165,0.9088520029345639
dpn98.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,features.conv4_19.c1x1_a.conv,0.90227588930935,0.6685292081343502,0.1701289307640518,0.6636919804886273,0.15239254024889345,0.9088520029345639
efficientformer_l1.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.3.mlp.fc1,0.90227588930935,0.5229386056373417,0.1452549041968433,0.5191548172113072,0.1301116966688413,0.9088520029345639
efficientformer_l3.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.11.token_mixer.pool,0.90227588930935,0.5717410933212687,0.1960081968069996,0.5676041883227159,0.17557382443348243,0.9088520029345639
efficientformer_l7.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.10,0.90227588930935,0.5920919429119457,0.1361675191940384,0.5878077867670611,0.12197169556157661,0.9088520029345639
efficientformerv2_l.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.13.mlp.mid.bn.drop,0.90227588930935,0.6179359787426782,0.1299624107983821,0.6134648248076056,0.11641348611015033,0.9088520029345639
efficientformerv2_s0.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.4,0.90227588930935,0.6376048457020258,0.1362950704765961,0.6329913751922124,0.12208594928593539,0.9088520029345639
efficientformerv2_s1.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.7.mlp.mid.bn.drop,0.90227588930935,0.6289129053625329,0.155302143296738,0.6243623264864634,0.13911148454762623,0.9088520029345639
efficientformerv2_s2.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.10.mlp.fc1.bn.drop,0.90227588930935,0.6315645414386236,0.1678258772034624,0.6269947763143281,0.15032958610669508,0.9088520029345639
efficientnet_b0.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.4.2.bn1.drop,0.90227588930935,0.4748689988946595,0.1364681862467003,0.47143302418839295,0.12224101727963195,0.9088520029345639
efficientnet_es_pruned.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.4.0.bn2.drop,0.90227588930935,0.6290920645645864,0.1822947082980329,0.6245401893594492,0.16329000333280325,0.9088520029345639
efficientnet_es.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.4.0.bn2.drop,0.90227588930935,0.6532379347995213,0.1917160455336971,0.64851134909616,0.17172914127034516,0.9088520029345639
efficientnet_lite0.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.4.1.bn2.act,0.90227588930935,0.5644051321397271,0.1752752320097729,0.5603213074162072,0.15700232599314853,0.9088520029345639
focalnet_base_srf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,layers.2.blocks.4.modulation.focal_layers.1,0.90227588930935,0.6370910961410639,0.168627343328456,0.6324813429311813,0.15104749727067346,0.9088520029345639
focalnet_small_srf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,layers.2.blocks.12.modulation.focal_layers.1,0.90227588930935,0.6290816901208476,0.2058788829390895,0.6245298899813103,0.18441546545781162,0.9088520029345639
focalnet_tiny_srf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,layers.2.blocks.3.modulation.focal_layers.1,0.90227588930935,0.6474541889487307,0.1839987707760031,0.6427694522700417,0.16481641279528825,0.9088520029345639
focalnet_base_lrf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,layers.2.blocks.6.modulation.focal_layers.1,0.90227588930935,0.648671161954117,0.1736945215965408,0.6439776197133162,0.1555864088167548,0.9088520029345639
focalnet_small_lrf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,layers.2.blocks.8.modulation.focal_layers.2.0,0.90227588930935,0.6419950061080363,0.1644224431243456,0.6373497700373068,0.1472809690222465,0.9088520029345639
focalnet_tiny_lrf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,layers.2.blocks.2.modulation.h,0.90227588930935,0.6165608505194804,0.1881893326936205,0.6120996464986025,0.16857009756147107,0.9088520029345639
hrnet_w18_small_v2.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stage4.0.branches.3.0.conv2,0.90227588930935,0.5255221987097887,0.2451850119141202,0.5217197163692875,0.21962382663985489,0.9088520029345639
hrnet_w18_small.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,incre_modules.3.0.drop_block,0.90227588930935,0.5252283362903579,0.1951601596841506,0.5214279802285623,0.17481419742121634,0.9088520029345639
hrnet_w18.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stage4.0.branches.3.0.conv1,0.90227588930935,0.5506360899707253,0.2048230940011756,0.5466518928934243,0.18346974530608434,0.9088520029345639
hrnet_w30.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stage3.0.branches.2.3.bn2,0.90227588930935,0.5806663028230008,0.1632551918419431,0.576464818342175,0.1462354067699286,0.9088520029345639
hrnet_w32.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stage4.0.branches.3.1.bn1,0.90227588930935,0.5800288749959612,0.208872781420478,0.5758320027048044,0.18709724211259388,0.9088520029345639
hrnet_w40.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stage4.2.branches.2.1.conv1,0.90227588930935,0.5727674502869246,0.1645345383921695,0.5686231189527259,0.1473813780622425,0.9088520029345639
hrnet_w44.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stage4.0.branches.3.1.bn1,0.90227588930935,0.5646788693888284,0.2233893657669085,0.5605930640048183,0.20010043418789086,0.9088520029345639
hrnet_w48.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stage3.0.branches.2.3.bn2,0.90227588930935,0.6040873612265468,0.1405772968648805,0.5997164107151824,0.12592174225953934,0.9088520029345639
lcnet_050.ra2_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.4.1.conv_dw,0.90227588930935,0.5477438030355175,0.1390068196601445,0.543780533466173,0.12451499145261974,0.9088520029345639
lcnet_075.ra2_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.4.1.conv_dw,0.90227588930935,0.552337712396465,0.1347971501731649,0.5483412030148694,0.12074419113166321,0.9088520029345639
lcnet_100.ra2_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.4.1.conv_dw,0.90227588930935,0.5711432066002678,0.1603776812601156,0.5670106276867098,0.14365788426867968,0.9088520029345639
levit_128.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.0.blocks,0.90227588930935,0.5874709668397585,0.1600352637910448,0.583220246351738,0.14335116472543125,0.9088520029345639
levit_128s.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.0.blocks,0.90227588930935,0.6272114201356563,0.1396081039902686,0.6226731525711617,0.1250535903027268,0.9088520029345639
levit_192.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.0.blocks,0.90227588930935,0.6127995443548179,0.1329600290461573,0.6083655557404507,0.11909859473584578,0.9088520029345639
levit_256.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.0.blocks,0.90227588930935,0.6510772223973212,0.1485606162056119,0.6463662708018482,0.13307277946695853,0.9088520029345639
levit_384.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.0.blocks.3.attn.proj.act,0.90227588930935,0.6594345818729762,0.1497672305271042,0.6546631595459195,0.13415360105754343,0.9088520029345639
maxvit_rmlp_base_rw_224.sw_in12k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.1.attn_grid.norm2,0.90227588930935,0.6295456252458456,0.1470603075625858,0.6249904682450295,0.13172888196380428,0.9088520029345639
maxxvitv2_rmlp_base_rw_384.sw_in12k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.5.conv.conv_dw,0.90227588930935,0.6509797630286251,0.1494124533151261,0.6462695166127417,0.13383581030724037,0.9088520029345639
maxvit_rmlp_small_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.2.conv.down,0.90227588930935,0.6462816781386603,0.1811438046406244,0.6416054253102449,0.1622590844223831,0.9088520029345639
maxvit_small_tf_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.1.conv.pre_norm.act,0.90227588930935,0.6403762400136269,0.1617155360083248,0.6357427167297264,0.1448562641247572,0.9088520029345639
maxvit_tiny_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.1.conv.pre_norm.act,0.90227588930935,0.6606237722841801,0.1442275520806163,0.655843745419486,0.12919144872500954,0.9088520029345639
maxvit_tiny_tf_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,stages.2.blocks.2.conv.shortcut,0.90227588930935,0.6497432092435871,0.162575158894949,0.6450419100690232,0.14562626905431517,0.9088520029345639
mixnet_l.ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.4.1.conv_dw,0.90227588930935,0.6656380529586619,0.166919888644303,0.6608217446319061,0.14951804924846246,0.9088520029345639
mixnet_m.ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.4.3.bn2.drop,0.90227588930935,0.6449550661250845,0.1738618885442399,0.6402884121656924,0.15573632731797046,0.9088520029345639
mixnet_s.ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.4.1.conv_dw,0.90227588930935,0.6585446989363886,0.1628290220470452,0.6537797154698782,0.14585366630209537,0.9088520029345639
mixnet_xl.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.3.4.bn2,0.90227588930935,0.6342736065611304,0.1749931898418565,0.6296842396534794,0.15674968746639675,0.9088520029345639
mobilenetv2_050.lamb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",171,210,blocks.5.2.bn2.drop,0.90227588930935,0.5717426228291776,0.1989041679969291,0.5676057067636768,0.17816788297566552,0.9088520029345639
