model_name,stimuli_name,stimuli_shape,neural_response_shape,time_a,time_b,layer_name,ceiling_score,brain_score,brain_score_std
beit_base_patch16_224.in22k_ft_in22k_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",51,90,blocks.6.attn,0.6301664988588177,0.044933070656629145,0.0764283312680959
beitv2_base_patch16_224.in1k_ft_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",51,90,norm,0.6301664988588177,0.04910824313783985,0.0929937560400287
beitv2_base_patch16_224.in1k_ft_in22k_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",51,90,blocks.9.norm1,0.6301664988588177,0.05421219213316099,0.06310993595646013
beit_base_patch16_384.in22k_ft_in22k_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",51,90,blocks.7.attn.proj,0.6301664988588177,0.0747419624762751,0.089725101418002
beit_large_patch16_224.in22k_ft_in22k_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",51,90,blocks.12,0.6301664988588177,0.03775532402360183,0.052926114740618625
beit_large_patch16_384.in22k_ft_in22k_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",51,90,blocks.9.mlp.act,0.6301664988588177,0.06634447755586874,0.0542099995689566
beit_large_patch16_512.in22k_ft_in22k_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",51,90,blocks.9.mlp.act,0.6301664988588177,0.04866964222519659,0.05554131302834729
beitv2_large_patch16_224.in1k_ft_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",51,90,blocks.10.mlp.fc2,0.6301664988588177,0.044527080057320555,0.05506827054205698
beitv2_large_patch16_224.in1k_ft_in22k_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",51,90,blocks.10.mlp.fc2,0.6301664988588177,0.052273573875366616,0.04713629809795653
caformer_m36.sail_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",51,90,stages.2.blocks.3.token_mixer.proj_drop,0.6301664988588177,0.08971951138384376,0.10276518450408759
