model_name,stimuli_name,stimuli_shape,neural_response_shape,time_a,time_b,layer_name,ceiling_score,brain_score,brain_score_std,new_brain_score,new_brain_score_std,new_ceiling_score
caformer_m36.sail_in22k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.2.blocks.1,0.7233559120132377,0.4249324618935645,0.0679371718706268,0.4009147415243471,0.04636514423487421,0.7666902128575959
caformer_s18.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.1.blocks.1.norm1,0.7233559120132377,0.4170772274172451,0.0767194784875359,0.3935034948390432,0.05235881311740145,0.7666902128575959
caformer_s18.sail_in22k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.2.downsample.conv,0.7233559120132377,0.414407851613098,0.0762583540067212,0.39098499553263094,0.052044109068432216,0.7666902128575959
caformer_s36.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.1.blocks.7.token_mixer.act2,0.7233559120132377,0.4159099621070292,0.044622055727679,0.39240220484098043,0.030453255455058788,0.7666902128575959
caformer_s36.sail_in22k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.1.blocks.9.drop_path1,0.7233559120132377,0.4110221256661386,0.0773908034961041,0.3877906350998017,0.05281697291407383,0.7666902128575959
cait_s24_224.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.12.attn.proj_drop,0.7233559120132377,0.4303933617909824,0.0785660415383439,0.4060669844504525,0.05361903870277821,0.7666902128575959
cait_xxs24_224.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.0.mlp.drop1,0.7233559120132377,0.4096597091914734,0.0796892699809069,0.3865052241280089,0.05438560945210702,0.7666902128575959
cait_xxs36_224.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.4.mlp.fc1,0.7233559120132377,0.4105902311766428,0.0551907479626539,0.38738315183328353,0.037666080575035114,0.7666902128575959
coat_lite_medium.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,serial_blocks3.2,0.7233559120132377,0.4062915186544518,0.0699747643330417,0.3833274079815621,0.047755741838667105,0.7666902128575959
coat_lite_mini.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,serial_blocks2.0.mlp.drop2,0.7233559120132377,0.4020602949074926,0.0854884141853439,0.3793353383541099,0.05834335673645944,0.7666902128575959
coat_lite_small.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,serial_blocks3.1.norm2,0.7233559120132377,0.4072317588051907,0.0614428168866061,0.3842145045693928,0.04193293580971334,0.7666902128575959
coat_lite_tiny.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,serial_blocks2.0.factoratt_crpe.proj,0.7233559120132377,0.4075139172948746,0.0832973242896036,0.38448071510425397,0.0568480015980231,0.7666902128575959
coat_mini.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,serial_blocks1.0.norm2,0.7233559120132377,0.3850282503261589,0.0500461434141912,0.3632659664813935,0.0341550375723164,0.7666902128575959
coat_small.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,serial_blocks1.0.norm2,0.7233559120132377,0.4067735061215837,0.0655411138308353,0.38378215290724293,0.04472990429845739,0.7666902128575959
coat_tiny.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,serial_blocks3.0.factoratt_crpe,0.7233559120132377,0.4094985575439964,0.0786470711455496,0.3863531809755358,0.05367433905341014,0.7666902128575959
coatnet_0_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.1.blocks.1.pre_norm.act,0.7233559120132377,0.4173665269840498,0.0625675770297091,0.39377644282831126,0.04270055190011989,0.7666902128575959
coatnet_1_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.0.blocks.0.norm2.drop,0.7233559120132377,0.4257956855962007,0.0486010790458081,0.4017291747311628,0.03316882316238557,0.7666902128575959
coatnet_bn_0_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.0.blocks.0,0.7233559120132377,0.4083765183064289,0.0568229399126115,0.3852945608152756,0.03878000411784754,0.7666902128575959
coatnet_nano_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.1.blocks.2.conv2_kxk,0.7233559120132377,0.4349524965778989,0.0549046626977435,0.4103684311710118,0.03747083570089902,0.7666902128575959
coatnet_rmlp_1_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.2.blocks.3.norm1,0.7233559120132377,0.4206151899067031,0.0729431073629001,0.3968414872123798,0.04978154963914567,0.7666902128575959
coatnet_rmlp_1_rw2_224.sw_in12k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.0.blocks.0.norm1.drop,0.7233559120132377,0.4157087493893128,0.040453203178569,0.392212364920643,0.027608134817692684,0.7666902128575959
coatnet_rmlp_2_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.0.blocks.1.conv1_1x1,0.7233559120132377,0.4049202256779186,0.0765588567994462,0.38203362221901743,0.05224919348604985,0.7666902128575959
coatnet_rmlp_nano_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.0.blocks.0.norm1.drop,0.7233559120132377,0.4215581813082391,0.0516834617082111,0.3977311795468317,0.035272459695880734,0.7666902128575959
convit_base.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.3.norm2,0.7233559120132377,0.4179273969365553,0.0552142756088669,0.3943056117014906,0.037682137509407514,0.7666902128575959
convit_small.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.3.norm2,0.7233559120132377,0.4031368146159594,0.0628862849264905,0.38035101180664527,0.04291806077186396,0.7666902128575959
convit_tiny.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.0.mlp.drop1,0.7233559120132377,0.4099370236556071,0.0453224630408733,0.3867668644277725,0.030931263078944803,0.7666902128575959
convmixer_1024_20_ks9_p14.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.8.0.fn,0.7233559120132377,0.1421448143423004,0.0978118533488396,0.13411060959457552,0.06675374560830201,0.7666902128575959
convmixer_1536_20.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.7.0,0.7233559120132377,0.3140017094420842,0.0779344843046469,0.29625393555060586,0.05318801925603554,0.7666902128575959
convmixer_768_32.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.28.0.fn,0.7233559120132377,0.4399993144053025,0.0637767502492714,0.4151299964695951,0.04352577746053497,0.7666902128575959
davit_base.msft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.0.blocks.0.1.cpe2,0.7233559120132377,0.4300036886490538,0.0678838304231611,0.4056993361275187,0.04632874024811194,0.7666902128575959
davit_small.msft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.0.blocks.0.1.cpe2,0.7233559120132377,0.4180226465293366,0.0921626076064332,0.39439547766677846,0.06289829966533998,0.7666902128575959
davit_tiny.msft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.0.blocks.0.1.cpe2,0.7233559120132377,0.4404091344740438,0.0603164080239407,0.41551665298954826,0.04116419451614911,0.7666902128575959
deit_base_distilled_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.1.norm1,0.7233559120132377,0.4155762406883333,0.0681652464874931,0.3920873457790924,0.04652079852863047,0.7666902128575959
deit_base_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.2,0.7233559120132377,0.3999444569603509,0.0561828883117688,0.37733909024469103,0.038343187512538346,0.7666902128575959
deit_small_distilled_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.3.ls1,0.7233559120132377,0.4180010660600776,0.0524448135315265,0.39437511695294547,0.03579206017569943,0.7666902128575959
deit_small_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.0.mlp,0.7233559120132377,0.4040182659863313,0.0687176170598092,0.3811826424303547,0.046897775381675014,0.7666902128575959
deit_tiny_distilled_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.1.norm2,0.7233559120132377,0.4052547654979858,0.0668781910677381,0.3823492534251958,0.045642420631345375,0.7666902128575959
deit_tiny_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.1.norm1,0.7233559120132377,0.4100733435182767,0.0858698212094391,0.38689547931933266,0.05860365593934713,0.7666902128575959
deit3_base_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.2.drop_path1,0.7233559120132377,0.4086160798674332,0.0549142682830857,0.3855205820537595,0.037477391233571175,0.7666902128575959
deit3_base_patch16_224.fb_in22k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.2,0.7233559120132377,0.4237342236606335,0.0622015986237701,0.39978422923234797,0.04245078228047008,0.7666902128575959
deit3_medium_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.5.attn.proj,0.7233559120132377,0.4132419239263202,0.0806664600111442,0.3898849675538372,0.055052513231721424,0.7666902128575959
deit3_medium_patch16_224.fb_in22k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.1.norm1,0.7233559120132377,0.4305119183567936,0.0661268850475413,0.4061788400491666,0.045129676120029986,0.7666902128575959
deit3_small_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.1.norm1,0.7233559120132377,0.4195959607784392,0.0661685397730785,0.3958798662039703,0.045158104258917996,0.7666902128575959
deit3_small_patch16_224.fb_in22k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.2,0.7233559120132377,0.4373703309882107,0.0785638155922619,0.4126496065214175,0.05361751955930624,0.7666902128575959
densenet121.tv_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,features.denseblock3.denselayer16.norm1,0.7233559120132377,0.4233572001001779,0.0708614858566768,0.3994285155205382,0.04836090349328823,0.7666902128575959
densenet161.tv_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,features.transition2.norm.act,0.7233559120132377,0.4219383883539289,0.0491563511847715,0.3980898968092626,0.033547780250291315,0.7666902128575959
densenet169.tv_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,features.denseblock2.denselayer4.conv1,0.7233559120132377,0.4201327014200705,0.0585304305598299,0.3963862695854543,0.039945316831905456,0.7666902128575959
densenet201.tv_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,features.denseblock2.denselayer11.norm1,0.7233559120132377,0.4211741770230137,0.0717174746652607,0.39736887966964807,0.04894509096357341,0.7666902128575959
dla102.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,level4.tree1.tree2.tree2.tree1.conv2,0.7233559120132377,0.4261507533951198,0.0464153245060408,0.40206417364885655,0.031677109249252274,0.7666902128575959
dla169.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,level4.tree2.tree1.tree1.tree1.tree2.conv2,0.7233559120132377,0.4243423731014765,0.0779609882407795,0.40035800529736615,0.05320610742172958,0.7666902128575959
dla34.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,level4.tree1.tree1.bn2,0.7233559120132377,0.4143007767484842,0.0646757775339306,0.3908839726748358,0.044139337439211876,0.7666902128575959
dla46_c.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,level4.tree1.tree2.relu,0.7233559120132377,0.421234080696853,0.0626710969031313,0.397425397512052,0.042771201203442924,0.7666902128575959
dla60.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,level4.tree2.tree1.tree2.conv2,0.7233559120132377,0.4317539057343751,0.0777849397749604,0.4073506287288094,0.05308595946317788,0.7666902128575959
dpn107.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,features.conv3_3.c3x3_b,0.7233559120132377,0.4244624322359484,0.0582457153874458,0.40047127853765924,0.039751007006077206,0.7666902128575959
dpn131.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,features.conv4_28.c1x1_c.bn.drop,0.7233559120132377,0.4222692633707578,0.0588296742387817,0.3984020703515185,0.04014954194098707,0.7666902128575959
dpn68.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,features.conv4_8.c1x1_a.bn.drop,0.7233559120132377,0.4260639820518064,0.0489408877541088,0.40198230673165003,0.03340073272439428,0.7666902128575959
dpn68b.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,features.conv4_6.c1x1_c.bn.drop,0.7233559120132377,0.4414013787374605,0.0320924820397946,0.4164528143518129,0.02190218576457293,0.7666902128575959
dpn92.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,features.conv4_8.c1x1_c.bn.drop,0.7233559120132377,0.4286201545367686,0.0599602863819033,0.4043940011137021,0.04092115185123413,0.7666902128575959
dpn98.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,features.conv4_16.c1x1_c.bn.drop,0.7233559120132377,0.4379357712352189,0.0747699759998454,0.4131830873702719,0.05102833435976131,0.7666902128575959
efficientformer_l1.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.0.downsample,0.7233559120132377,0.4255959718950775,0.0645810969844151,0.40154074910110416,0.04407472071741364,0.7666902128575959
efficientformer_l3.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.2.blocks.3.drop_path1,0.7233559120132377,0.4235262488706452,0.0504961738345931,0.3995880094406188,0.03446217024766165,0.7666902128575959
efficientformer_l7.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.0.blocks.1.drop_path1,0.7233559120132377,0.4226300729247264,0.0587548691634502,0.39874248649300176,0.040098489652354116,0.7666902128575959
efficientformerv2_l.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.0.blocks.3.mlp.mid,0.7233559120132377,0.4212179687096656,0.0642141532423748,0.39741019619476536,0.043824292283946,0.7666902128575959
efficientformerv2_s0.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.2.blocks.3.mlp.mid.bn,0.7233559120132377,0.4194111754943638,0.0570955969714878,0.39570552521794056,0.03896608463184847,0.7666902128575959
efficientformerv2_s1.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.2.blocks.2.mlp.mid.bn.drop,0.7233559120132377,0.4291665174507179,0.0507736094769211,0.40490948290449863,0.0346515120059104,0.7666902128575959
efficientformerv2_s2.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.2.blocks.7.mlp.mid,0.7233559120132377,0.4074402670663436,0.0759106730870063,0.38441122767982155,0.05180682695105187,0.7666902128575959
efficientnet_b0.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.2.0.bn2.act,0.7233559120132377,0.4087390269592867,0.0966653309471814,0.3856365800204292,0.06597127740926323,0.7666902128575959
efficientnet_es_pruned.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.1.0.conv_exp,0.7233559120132377,0.4006465920390236,0.0445196626446138,0.37800153976037837,0.03038337515338812,0.7666902128575959
efficientnet_es.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.4.0.bn2.drop,0.7233559120132377,0.4082649356998505,0.0621988075436645,0.3851892849987949,0.042448877449460715,0.7666902128575959
efficientnet_lite0.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.2.1.conv_dw,0.7233559120132377,0.4237097256886759,0.0669272669089561,0.39976111591676017,0.04567591346588452,0.7666902128575959
focalnet_base_srf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,layers.2.blocks.0.modulation,0.7233559120132377,0.4425477899280303,0.0478960676949815,0.4175344289314564,0.032687673416697795,0.7666902128575959
focalnet_small_srf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,layers.2.blocks.0.modulation.focal_layers.1,0.7233559120132377,0.4145662255062093,0.0756714293399503,0.3911344179329295,0.051643550050731866,0.7666902128575959
focalnet_tiny_srf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,layers.2.blocks.3.modulation.focal_layers.1,0.7233559120132377,0.417972835122241,0.0805832385404904,0.39434848166343306,0.05499571699802405,0.7666902128575959
focalnet_base_lrf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,layers.2.blocks.8.modulation.focal_layers.2.0,0.7233559120132377,0.4301893388141476,0.085123772401857,0.40587449311039747,0.05809449932276511,0.7666902128575959
focalnet_small_lrf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,layers.2.blocks.6.modulation.focal_layers.1,0.7233559120132377,0.4245497030494264,0.0683947151737069,0.4005536166943448,0.04667740423417781,0.7666902128575959
focalnet_tiny_lrf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,layers.2.blocks.2.modulation.focal_layers.1.1,0.7233559120132377,0.4232813536235688,0.08348663305828,0.39935695598274773,0.05697719932767429,0.7666902128575959
hrnet_w18_small_v2.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stage4.1.branches.1.0.bn1,0.7233559120132377,0.4152594870500367,0.0986726664335211,0.3917884954571878,0.06734122550673713,0.7666902128575959
hrnet_w18_small.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stage3.0.branches.2.1.drop_block,0.7233559120132377,0.4347474156742388,0.0673600245129867,0.41017494169949414,0.04597125794633812,0.7666902128575959
hrnet_w18.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stage3.3.fuse_layers.2.1.0,0.7233559120132377,0.4328997138695384,0.0569027008910355,0.40843167433850097,0.03883443866622682,0.7666902128575959
hrnet_w30.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stage3.0.branches.1.1.bn1,0.7233559120132377,0.4318466387778986,0.0730110861858782,0.4074381203833874,0.0498279432090502,0.7666902128575959
hrnet_w32.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stage3.2.branches.1.0.drop_block,0.7233559120132377,0.4332699294156631,0.0576547408573078,0.40878096483356335,0.03934768407439608,0.7666902128575959
hrnet_w40.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stage2.0.branches.1.2.bn1,0.7233559120132377,0.4371480338756855,0.0671968313214695,0.41243987392294174,0.04585988333867484,0.7666902128575959
hrnet_w44.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stage4.2.branches.2.1.conv1,0.7233559120132377,0.4419320519248398,0.0639489803310205,0.4169534932192358,0.0436433194829949,0.7666902128575959
hrnet_w48.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stage3.3.fuse_layers.2.1.0,0.7233559120132377,0.4203887597902279,0.0507836976816061,0.3966278552125663,0.03465839691224978,0.7666902128575959
lcnet_050.ra2_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.0.0.bn1.drop,0.7233559120132377,0.4184995953263684,0.0450035110802608,0.3948454687143681,0.03071358764073322,0.7666902128575959
lcnet_075.ra2_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.4.0.bn1,0.7233559120132377,0.4160528644996777,0.045375776626836,0.39253703020959685,0.030967648051041467,0.7666902128575959
lcnet_100.ra2_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.2.0.bn2.drop,0.7233559120132377,0.4184437144705236,0.090965799443811,0.39479274631519595,0.06208151289671907,0.7666902128575959
levit_128.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.0.blocks.1.mlp.ln2.linear,0.7233559120132377,0.4110836736894378,0.091745326788253,0.38784870435095375,0.06261351764117486,0.7666902128575959
levit_128s.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.0.blocks,0.7233559120132377,0.394946553974863,0.058233790216685,0.3726236750592714,0.03974286842380882,0.7666902128575959
levit_192.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.0.blocks,0.7233559120132377,0.3927410821770908,0.046050589666227,0.3705428593178642,0.03142818832732084,0.7666902128575959
levit_256.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.0.blocks,0.7233559120132377,0.3993560838575642,0.0341426504262883,0.3767839727340813,0.02330136607085027,0.7666902128575959
levit_384.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.0.blocks.3.attn.proj.act,0.7233559120132377,0.4221331752320604,0.0728844854044668,0.3982736740865984,0.04974154185720169,0.7666902128575959
maxvit_rmlp_base_rw_224.sw_in12k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.1.blocks.3.attn_grid.norm2,0.7233559120132377,0.4084721542507942,0.0703163563331307,0.3853847912950671,0.047988868445464426,0.7666902128575959
maxxvitv2_rmlp_base_rw_384.sw_in12k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.1.blocks.2.conv.mlp,0.7233559120132377,0.4257012410047736,0.1060118612262339,0.4016400682675341,0.07235001253396235,0.7666902128575959
maxvit_rmlp_small_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.2.blocks.0.attn_block.norm1,0.7233559120132377,0.4186548661377124,0.054574394173727,0.3949919634230069,0.03724543703724219,0.7666902128575959
maxvit_small_tf_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.1.blocks.1.attn_grid.mlp.fc1,0.7233559120132377,0.4322697943446244,0.0787170552904149,0.407837358662107,0.053722101197189294,0.7666902128575959
maxvit_tiny_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.2.blocks.2.conv.drop_path,0.7233559120132377,0.4094913494162609,0.0752608111208396,0.38634638026029966,0.051363315056687814,0.7666902128575959
maxvit_tiny_tf_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,stages.1.blocks.1.conv.se,0.7233559120132377,0.410262517469634,0.0363559774263802,0.3870739609196171,0.024811897386366678,0.7666902128575959
mixnet_l.ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.4.3.bn2.drop,0.7233559120132377,0.4173514214853112,0.0740137860038254,0.3937621911114728,0.050512256676969285,0.7666902128575959
mixnet_m.ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.3.0.bn2.drop,0.7233559120132377,0.4269446765477306,0.0496467180123419,0.40281322326041313,0.03388244135057373,0.7666902128575959
mixnet_s.ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",51,90,blocks.3.2.conv_dw.1,0.7233559120132377,0.4305454747891855,0.0534081751772935,0.40621049982954427,0.03644952648503287,0.7666902128575959
