model_name,stimuli_name,stimuli_shape,neural_response_shape,time_a,time_b,layer_name,ceiling_score,brain_score,brain_score_std
coat_mini.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,crpe4.conv_list.2,0.904440399874702,0.5430861243091951,0.2189943832097852
coat_small.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,serial_blocks4.1.factoratt_crpe.qkv,0.904440399874702,0.5650262518060178,0.1870295372674395
coat_tiny.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,crpe4.conv_list.2,0.904440399874702,0.555991291303403,0.2432468123265771
coatnet_0_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.3.norm1,0.904440399874702,0.6655003229919882,0.1503325036779041
coatnet_1_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.4,0.904440399874702,0.6609326538599902,0.16088417691228163
coatnet_bn_0_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.0.shortcut.pool,0.904440399874702,0.4801846471828975,0.0961496965775351
coatnet_nano_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.0.attn.proj_drop,0.904440399874702,0.5568321120771818,0.195921817729034
coatnet_rmlp_1_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.2,0.904440399874702,0.6679829981014622,0.1526438199562799
coatnet_rmlp_1_rw2_224.sw_in12k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.1.norm1,0.904440399874702,0.6268000489408349,0.1473295363885083
coatnet_rmlp_2_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.1.norm1,0.904440399874702,0.6464521255170909,0.1290116034471142
coatnet_rmlp_nano_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.1.attn.qkv,0.904440399874702,0.6289424269048233,0.1383520634533391
convit_base.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.5.attn.v,0.904440399874702,0.6352554020895697,0.1391750678085997
convit_small.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.5.attn.v,0.904440399874702,0.6308017298295685,0.1714640560347997
convit_tiny.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.3.norm2,0.904440399874702,0.6550755290737524,0.1621171272769702
convmixer_1024_20_ks9_p14.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.11.0.fn.2,0.904440399874702,0.2159011107482836,0.1546687102712597
convmixer_1536_20.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.11.0.fn.2,0.904440399874702,0.4747474316427804,0.1185222138754844
convmixer_768_32.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.21.0.fn.2,0.904440399874702,0.6762318446699594,0.1634569432683015
davit_base.msft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.3.0.cpe1,0.904440399874702,0.6505273723043542,0.1649915999567652
davit_small.msft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.3.0.cpe1,0.904440399874702,0.6708476662438722,0.128354355276754
davit_tiny.msft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.1,0.904440399874702,0.6025919280952057,0.1466215384365572
deit_base_distilled_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.2,0.904440399874702,0.625052832546442,0.1407999228704471
deit_base_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.1.norm2,0.904440399874702,0.6451184819286249,0.1611287722413741
deit_small_distilled_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.1.norm1,0.904440399874702,0.6350986431520952,0.136934508536176
deit_small_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.1.norm1,0.904440399874702,0.6444797845542738,0.1378981525404159
deit_tiny_distilled_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.1.norm2,0.904440399874702,0.6347460597047374,0.1505248518626111
deit_tiny_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.1.norm1,0.904440399874702,0.6422118340811922,0.1354622682489761
deit3_base_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.1.norm2,0.904440399874702,0.6271046329545661,0.1387810994286357
deit3_base_patch16_224.fb_in22k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.2,0.904440399874702,0.6511382180845376,0.1622677582878061
deit3_medium_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.1.norm1,0.904440399874702,0.6313964449169768,0.1569301681205308
deit3_medium_patch16_224.fb_in22k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.3.ls1,0.904440399874702,0.6384562904635702,0.1558975546575962
deit3_small_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.1.norm2,0.904440399874702,0.6247914496693185,0.1462943935442791
deit3_small_patch16_224.fb_in22k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.1.norm2,0.904440399874702,0.6438833486095753,0.1543014885524092
densenet121.tv_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,features.denseblock3.denselayer17.norm1.drop,0.904440399874702,0.6878274722772645,0.1905093151412995
densenet161.tv_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,features.denseblock3.denselayer13.conv2,0.904440399874702,0.5648514033234353,0.1445738169400014
densenet169.tv_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,features.denseblock3.denselayer17.norm1.drop,0.904440399874702,0.6099718834310255,0.1381697348363333
densenet201.tv_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,features.denseblock3.denselayer17.norm1.drop,0.904440399874702,0.6135477241492301,0.1560924001502791
dla102.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,level4.tree2.tree1.tree1.tree1.bn2,0.904440399874702,0.66946188433334,0.1688690314119787
dla169.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,level4.tree1.tree2.tree2.tree2.tree1.conv2,0.904440399874702,0.6314459630698408,0.1862879049274845
dla34.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,level4.tree1.tree1.bn2,0.904440399874702,0.5369606390291866,0.1319458805879577
dla46_c.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,level4.tree2.tree2.bn2,0.904440399874702,0.5270584731630182,0.1529226866515896
dla60.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,level4.tree2.tree1.tree2.conv2,0.904440399874702,0.6070326852368605,0.1950587038151977
dpn107.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,features.conv4_13.c1x1_c.bn.drop,0.904440399874702,0.6810477042045054,0.1686543018879622
dpn131.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,features.conv4_15.c1x1_a,0.904440399874702,0.6747243484944218,0.1695000198996249
dpn68.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,features.conv4_8.c1x1_c.bn.drop,0.904440399874702,0.6514570684846466,0.1832475657938149
dpn68b.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,features.conv4_7.c3x3_b,0.904440399874702,0.6461819419893658,0.1833107601855146
dpn92.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,features.conv4_11.c1x1_a.conv,0.904440399874702,0.6543089307355173,0.169256053483287
dpn98.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,features.conv4_19.c1x1_a.conv,0.904440399874702,0.6746958119758697,0.1571373365174828
efficientformer_l1.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.2,0.904440399874702,0.5116026141091461,0.1277477435838587
efficientformer_l3.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.11.token_mixer.pool,0.904440399874702,0.5702248159521577,0.196996158306111
efficientformer_l7.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.17.token_mixer.pool,0.904440399874702,0.5986181387811591,0.1988662804611842
efficientformerv2_l.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.13.mlp.mid.bn.drop,0.904440399874702,0.6223253359529312,0.1447167371501898
efficientformerv2_s0.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.4,0.904440399874702,0.6398891800673949,0.1349191743468288
efficientformerv2_s1.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.7.mlp.mid.bn.drop,0.904440399874702,0.6212396181721981,0.1617833813287877
efficientformerv2_s2.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.10.mlp.fc1.bn.drop,0.904440399874702,0.6463952335125149,0.1671500114372326
efficientnet_b0.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.4.2.bn1.drop,0.904440399874702,0.4857004729813368,0.1378018441277383
efficientnet_es_pruned.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.4.0.bn2.drop,0.904440399874702,0.5998412304496353,0.175288088407909
efficientnet_es.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.4.0.bn2.drop,0.904440399874702,0.6354500914549057,0.1940656803281837
efficientnet_lite0.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.4.2.bn1.drop,0.904440399874702,0.573614975976942,0.1431662646128164
focalnet_base_srf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,layers.2.blocks.4.modulation.focal_layers.1,0.904440399874702,0.6330662705672018,0.1538569136591941
focalnet_small_srf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,layers.2.blocks.5.modulation.focal_layers.1,0.904440399874702,0.621765010640106,0.1474615019084887
focalnet_tiny_srf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,layers.2.blocks.3.modulation.focal_layers.1,0.904440399874702,0.6359900974067174,0.1799459866229437
focalnet_base_lrf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,layers.2.blocks.10.modulation.focal_layers.0.0,0.904440399874702,0.6551594152755539,0.163190513827667
focalnet_small_lrf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,layers.2.blocks.8.modulation.focal_layers.2.0,0.904440399874702,0.659568194001519,0.1705627968888259
focalnet_tiny_lrf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,layers.2.blocks.2.modulation.h,0.904440399874702,0.6332625978099657,0.2164718742859036
hrnet_w18_small_v2.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stage4.0.branches.3.0.conv2,0.904440399874702,0.5293133310624953,0.2198719149357628
hrnet_w18_small.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,incre_modules.3.0.drop_block,0.904440399874702,0.5323466728181604,0.2182334992002409
hrnet_w18.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stage4.0.branches.3.0.conv1,0.904440399874702,0.5491167116553998,0.2128038597694599
hrnet_w30.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stage3.0.branches.2.3.bn2,0.904440399874702,0.5951537797822058,0.1671039784044893
hrnet_w32.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stage4.0.branches.3.2.drop_block,0.904440399874702,0.5718753252242121,0.2190846674184024
hrnet_w40.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stage4.2.branches.2.1.conv1,0.904440399874702,0.5811999384705563,0.1721449053284784
hrnet_w44.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stage3.0.fuse_layers.1.2.0,0.904440399874702,0.5706012576534008,0.1188912914131672
hrnet_w48.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stage3.0.branches.2.3.bn2,0.904440399874702,0.6173362552707802,0.1534744473320003
lcnet_050.ra2_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.4.1.conv_dw,0.904440399874702,0.551377966594932,0.1335383140451334
lcnet_075.ra2_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.4.1.conv_dw,0.904440399874702,0.540259272703697,0.1323636849307907
lcnet_100.ra2_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.4.1.conv_dw,0.904440399874702,0.5798049050857015,0.1695895716169496
levit_128.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.0.blocks,0.904440399874702,0.5928264278272767,0.1600065334695311
levit_128s.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.0.blocks,0.904440399874702,0.6305590108311093,0.151853348862622
levit_192.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.0.blocks,0.904440399874702,0.6277102077194994,0.1334895163473829
levit_256.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.0.blocks,0.904440399874702,0.6655466898764897,0.1497188911715325
levit_384.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.0.blocks.3.attn.proj.act,0.904440399874702,0.6714477764067663,0.1498742584924045
maxvit_rmlp_base_rw_224.sw_in12k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.3.conv,0.904440399874702,0.6402442880409499,0.150292289588226
maxxvitv2_rmlp_base_rw_384.sw_in12k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.2,0.904440399874702,0.6512155151304115,0.1701566390801276
maxvit_rmlp_small_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.2.conv.down,0.904440399874702,0.6468640928299912,0.1631870743613993
maxvit_small_tf_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.1.conv.pre_norm.act,0.904440399874702,0.6499708058631941,0.1632423790239342
maxvit_tiny_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.1.conv.pre_norm.act,0.904440399874702,0.6465734095008178,0.1491062495138685
maxvit_tiny_tf_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.2.conv.shortcut,0.904440399874702,0.6507090832281254,0.1637273031731789
mixnet_l.ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.4.1.conv_dw,0.904440399874702,0.6576960641431384,0.1725441246305024
mixnet_m.ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.4.1.conv_dw,0.904440399874702,0.6443222238845361,0.1620300562786527
mixnet_s.ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.4.1.conv_dw,0.904440399874702,0.6539598129782312,0.188929978774005
mixnet_xl.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.4.3.conv_dw.3,0.904440399874702,0.6421640378520853,0.2157693880789419
mobilenetv2_050.lamb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.5.2.bn2.drop,0.904440399874702,0.5584375224480961,0.1940380462181832
mobilenetv2_100.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.5.2.bn2.drop,0.904440399874702,0.5738338061257249,0.2121306360359986
mobilenetv2_110d.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.4.3.bn1.drop,0.904440399874702,0.5729590621109694,0.15018966105338513
mobilenetv2_120d.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.4.3.bn1.drop,0.904440399874702,0.5759665979896552,0.1837882768534676
mobilenetv2_140.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.4.0.bn3.act,0.904440399874702,0.6294640435948792,0.1573982183390727
mobilenetv3_large_100.miil_in21k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.3.3.bn2.drop,0.904440399874702,0.5339396991072539,0.1239015752947516
mobilenetv3_large_100.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.3.3.bn2.drop,0.904440399874702,0.5057762740266187,0.126606093348271
mobilenetv3_rw.rmsp_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.3.3.bn2.drop,0.904440399874702,0.4849488177002042,0.0813299018873887
mobilenetv3_small_075.lamb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.3.0.bn2.act,0.904440399874702,0.4894073488558533,0.1600857287687231
mobilenetv3_small_100.lamb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.3.0.bn2.act,0.904440399874702,0.4676045328646965,0.0915490920250596
mvitv2_base.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.10.drop_path1,0.904440399874702,0.5893513460825224,0.1688809460957703
mvitv2_small.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.3_0,0.904440399874702,0.6495158529820662,0.160447046152781
mvitv2_tiny.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.1.norm2,0.904440399874702,0.6521733873767568,0.1527361320922439
pit_b_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,transformers.1.blocks.2.norm1,0.904440399874702,0.622573759521834,0.1559426191429381
pit_b_distilled_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,transformers.1.blocks.2.norm2,0.904440399874702,0.6101805595110537,0.1568040582796394
pit_s_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,transformers.1.blocks.1.attn.qkv,0.904440399874702,0.6413634485399515,0.1374053685676198
pit_s_distilled_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,transformers.1.blocks.3.norm1,0.904440399874702,0.6540765218599869,0.1683897320054317
pit_ti_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,transformers.1.blocks.1.mlp.fc1,0.904440399874702,0.6567500478216286,0.14789595309888973
pit_ti_distilled_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,transformers.1.blocks.1.attn.qkv,0.904440399874702,0.6523353512772913,0.1489037755362963
pit_xs_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,transformers.1.blocks.0.attn.q_norm,0.904440399874702,0.6393814245964847,0.1461175366076362
pit_xs_distilled_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,transformers.1.blocks.1.mlp.fc1,0.904440399874702,0.6544496581337671,0.1427726267253786
poolformer_m36.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.5.res_scale1,0.904440399874702,0.6717851082221357,0.1582535611758189
poolformer_s12.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.3.res_scale1,0.904440399874702,0.5625168864619583,0.1587768708734505
poolformer_s24.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.4.res_scale1,0.904440399874702,0.6159942740790618,0.1521018052184958
poolformer_s36.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.5.res_scale1,0.904440399874702,0.6724526123246582,0.1523215717923343
poolformerv2_m36.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.4.res_scale2,0.904440399874702,0.6465766237388878,0.1892767221132467
poolformerv2_s12.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.2.res_scale2,0.904440399874702,0.5902366201648067,0.1650075682804036
poolformerv2_s24.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.7.norm2,0.904440399874702,0.5964502900219182,0.1898260962861952
poolformerv2_s36.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.4.res_scale2,0.904440399874702,0.6538292167112142,0.1621452480820836
pvt_v2_b0.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.1.norm1,0.904440399874702,0.5402476131140116,0.1243834284823211
pvt_v2_b1.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.1.norm1,0.904440399874702,0.593815703746113,0.1430850479238725
pvt_v2_b2_li.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.3.norm1,0.904440399874702,0.6512146087099989,0.1560835665461475
pvt_v2_b2.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.3.norm2,0.904440399874702,0.6153644666160428,0.1557457224073439
