model_name,stimuli_name,stimuli_shape,neural_response_shape,time_a,time_b,layer_name,ceiling_score,brain_score,brain_score_std
caformer_s36.sail_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.3.token_mixer.proj_drop,0.6868060945212843,0.3290769270187033,0.3133420285854522
caformer_s36.sail_in22k_ft_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.0.token_mixer,0.6868060945212843,0.3494024253303349,0.3135839421943991
cait_s24_224.fb_dist_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.18.norm2,0.6868060945212843,0.3649086583983751,0.3028085012825098
cait_xxs24_224.fb_dist_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.18.norm2,0.6868060945212843,0.3257036862968817,0.3063282822580117
cait_xxs36_224.fb_dist_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.29.mlp.fc1,0.6868060945212843,0.3277643210017785,0.2996400551176442
coat_lite_medium.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,serial_blocks3.9.norm2,0.6868060945212843,0.3548227127258249,0.3159980968372093
coat_lite_mini.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,patch_embed4,0.6868060945212843,0.2610147659907409,0.2394556972535516
coat_lite_small.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,serial_blocks3.4,0.6868060945212843,0.2980080390921217,0.304330835031089
coat_lite_tiny.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,serial_blocks3.1.factoratt_crpe.proj_drop,0.6868060945212843,0.2878117468261257,0.2379340491757177
coat_mini.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,serial_blocks4.1.factoratt_crpe.qkv,0.6868060945212843,0.2872485234831357,0.2938165156359492
coat_small.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,serial_blocks4.1.factoratt_crpe.qkv,0.6868060945212843,0.3164699684859615,0.2829599184745325
coat_tiny.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,serial_blocks4.1.factoratt_crpe.qkv,0.6868060945212843,0.3245008328237532,0.3165793714734853
coatnet_0_rw_224.sw_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.2.norm1,0.6868060945212843,0.3181326816393236,0.3174030622727564
coatnet_1_rw_224.sw_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.5,0.6868060945212843,0.3422888584146705,0.3192684990903329
coatnet_bn_0_rw_224.sw_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.3.blocks.0.norm1,0.6868060945212843,0.2456108845971511,0.3753390624574839
coatnet_nano_rw_224.sw_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.0.attn.proj_drop,0.6868060945212843,0.3232912452290685,0.3106675605380558
coatnet_rmlp_1_rw_224.sw_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.8.norm1,0.6868060945212843,0.3878160770401154,0.2660042735705788
coatnet_rmlp_1_rw2_224.sw_in12k_ft_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.3.attn.proj_drop,0.6868060945212843,0.345881034533725,0.2847162633054453
coatnet_rmlp_2_rw_224.sw_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.1.norm1,0.6868060945212843,0.3153915179683098,0.2735352884033813
coatnet_rmlp_nano_rw_224.sw_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.3.drop_path1,0.6868060945212843,0.3344676671684877,0.295484418741658
convit_base.fb_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.4.attn,0.6868060945212843,0.3416474701536443,0.3399682024971038
convit_small.fb_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.8.norm2,0.6868060945212843,0.3438986205506644,0.313669557452766
convit_tiny.fb_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.6.attn.proj,0.6868060945212843,0.3264980905344059,0.3535520317330725
convmixer_1024_20_ks9_p14.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.12.1,0.6868060945212843,0.2600873638771291,0.2210302381525416
convmixer_1536_20.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.7.0,0.6868060945212843,0.2528232174076499,0.1902224140376281
convmixer_768_32.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.19.0.fn.0,0.6868060945212843,0.3314678553185504,0.2718841764988552
davit_base.msft_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.3.0.cpe2.proj,0.6868060945212843,0.3441688908663928,0.2960606506528041
davit_small.msft_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.5.0.cpe1.act,0.6868060945212843,0.3777907315304545,0.2957682019277924
davit_tiny.msft_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.1.0.drop_path1,0.6868060945212843,0.3113679686980489,0.2815334886025952
deit_base_distilled_patch16_224.fb_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.8.attn.q_norm,0.6868060945212843,0.309129884111549,0.2698330214815549
deit_base_patch16_224.fb_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.2.drop_path1,0.6868060945212843,0.3366293156286085,0.2789235665132158
deit_small_distilled_patch16_224.fb_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.7.attn.k_norm,0.6868060945212843,0.3208406265676273,0.2998332522901906
deit_small_patch16_224.fb_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.5.attn.proj,0.6868060945212843,0.35143742798945,0.2576173593892923
deit_tiny_distilled_patch16_224.fb_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.9.mlp.fc1,0.6868060945212843,0.3094122459188245,0.2966240166031212
deit_tiny_patch16_224.fb_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.9.attn.qkv,0.6868060945212843,0.304290748216735,0.2930454618011761
deit3_base_patch16_224.fb_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.5.attn.proj,0.6868060945212843,0.332745178762445,0.2826463949878495
deit3_base_patch16_224.fb_in22k_ft_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.4.attn.proj_drop,0.6868060945212843,0.3669217503019044,0.3233710702747175
deit3_medium_patch16_224.fb_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.5.attn.proj,0.6868060945212843,0.3234725586500924,0.2847448164559198
deit3_medium_patch16_224.fb_in22k_ft_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.5.attn.proj,0.6868060945212843,0.348993571270991,0.3120252079379393
deit3_small_patch16_224.fb_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.3.ls1,0.6868060945212843,0.302045750309304,0.2561937709519728
deit3_small_patch16_224.fb_in22k_ft_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.5.attn.proj,0.6868060945212843,0.3328024632532294,0.2416943097416599
densenet121.tv_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,features.denseblock3.denselayer11.norm2.drop,0.6868060945212843,0.3321076405565731,0.2975022136370788
densenet161.tv_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,features.denseblock3.denselayer29.conv1,0.6868060945212843,0.3190618871057095,0.2790385446862433
densenet169.tv_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,features.denseblock4.denselayer6.norm2.drop,0.6868060945212843,0.3261241363930791,0.2818460026357038
densenet201.tv_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,features.transition3.conv,0.6868060945212843,0.3036812096404013,0.298825234165156
dla102.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,level4.tree2.tree2.tree2.tree2.bn2,0.6868060945212843,0.3344969399410462,0.2638090668700721
dla169.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,level4.tree2.tree1.tree2.tree2.tree2.conv1,0.6868060945212843,0.3130052604184821,0.2805896460951186
dla34.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,level4.tree2.tree2,0.6868060945212843,0.2890876699791195,0.3063114862906221
dla46_c.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,level4.tree2.tree2.bn2,0.6868060945212843,0.3105652713827085,0.2685523842166002
dla60.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,level4.tree2.tree2.root.bn,0.6868060945212843,0.2978360103670607,0.2352713036413846
dpn107.mx_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,features.conv4_15.c1x1_a,0.6868060945212843,0.3476071601784288,0.2602550965808875
dpn131.mx_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,features.conv4_25.c1x1_a,0.6868060945212843,0.3433436308156183,0.3214667772935586
dpn68.mx_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,features.conv4_11.c1x1_c.conv,0.6868060945212843,0.3202264797545409,0.2698536983777941
dpn68b.mx_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,features.conv4_6.c1x1_c.bn.drop,0.6868060945212843,0.3604121182487595,0.2657491911941938
dpn92.mx_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,features.conv4_13.c1x1_c.bn.drop,0.6868060945212843,0.3699071683205672,0.2829136969495498
dpn98.mx_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,features.conv4_16.c1x1_c.bn.drop,0.6868060945212843,0.3800677578673261,0.2320175322558213
efficientformer_l1.snap_dist_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.3.blocks.0.mlp.fc2,0.6868060945212843,0.3211852328812236,0.2395549173281749
efficientformer_l3.snap_dist_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.11.token_mixer.pool,0.6868060945212843,0.3082631049973564,0.2672469432858117
efficientformer_l7.snap_dist_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.3.blocks.3,0.6868060945212843,0.3230731565565292,0.2668100642136652
efficientformerv2_l.snap_dist_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.14.token_mixer.k.bn,0.6868060945212843,0.3403584981028546,0.260236283124216
efficientformerv2_s0.snap_dist_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.3.downsample.attn.k,0.6868060945212843,0.2979014350154224,0.2990856262375725
efficientformerv2_s1.snap_dist_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.3.blocks.2.mlp.fc1.conv,0.6868060945212843,0.322039980765806,0.2929892373317189
efficientformerv2_s2.snap_dist_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.11.mlp.mid.bn.act,0.6868060945212843,0.3414642710166427,0.2796370898891639
efficientnet_b0.ra_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.6.0.bn3.drop,0.6868060945212843,0.1985729780761339,0.2907387254973274
efficientnet_es_pruned.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.4.0.bn2.drop,0.6868060945212843,0.2989442467503026,0.3258928189452321
efficientnet_es.ra_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.4.0.bn2.drop,0.6868060945212843,0.3870370325460751,0.2919816619057646
efficientnet_lite0.ra_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.4.1.bn2.act,0.6868060945212843,0.3033603198569102,0.2132420941946338
focalnet_base_srf.ms_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,layers.2.blocks.5.modulation.focal_layers.1,0.6868060945212843,0.3434970484691644,0.2690724022157768
focalnet_small_srf.ms_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,layers.2.blocks.10.modulation.focal_layers.1,0.6868060945212843,0.3591748964229002,0.2843703756697423
focalnet_tiny_srf.ms_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,layers.2.blocks.3.modulation.focal_layers.1,0.6868060945212843,0.3328099111628376,0.2936101305429134
focalnet_base_lrf.ms_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,layers.2.blocks.8.modulation.focal_layers.2.0,0.6868060945212843,0.3406843159551604,0.2802851492722836
focalnet_small_lrf.ms_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,layers.2.blocks.8.modulation.focal_layers.2.0,0.6868060945212843,0.3600986583428102,0.3003574762388602
focalnet_tiny_lrf.ms_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,layers.2.blocks.1.modulation.focal_layers.2.1,0.6868060945212843,0.3669130659091855,0.2063303358553253
hrnet_w18_small_v2.ms_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stage4.1.branches.3.1.aa,0.6868060945212843,0.3125065289478954,0.3869367492192098
hrnet_w18_small.ms_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,incre_modules.3.0.drop_block,0.6868060945212843,0.2937528636182777,0.3714009671286747
hrnet_w18.ms_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stage4.0.branches.3.2.drop_block,0.6868060945212843,0.329029382825255,0.3494108426123553
hrnet_w30.ms_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stage4.1.branches.3.0.bn2,0.6868060945212843,0.2794181704802869,0.3248415824477154
hrnet_w32.ms_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stage4.0.branches.3.2.drop_block,0.6868060945212843,0.3600757718908724,0.2669726669661621
hrnet_w40.ms_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stage4.0.branches.3.0.conv1,0.6868060945212843,0.362712319234917,0.3044418954130609
hrnet_w44.ms_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stage4.0.branches.3.2.drop_block,0.6868060945212843,0.3116158873705354,0.2753176600947608
hrnet_w48.ms_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stage4.2.branches.2.2.bn1,0.6868060945212843,0.3562570371599221,0.2815101258825662
lcnet_050.ra2_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.5.1.bn2.drop,0.6868060945212843,0.3030371931832557,0.2627041968485694
lcnet_075.ra2_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.5.1.bn2.drop,0.6868060945212843,0.3006720685686648,0.283659690822826
lcnet_100.ra2_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.4.1.conv_dw,0.6868060945212843,0.3014193087872759,0.2985275295885711
levit_128.fb_dist_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.1.blocks.2.attn.proj.act,0.6868060945212843,0.3576011582475393,0.3675451194028963
levit_128s.fb_dist_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.1.downsample.mlp.ln1,0.6868060945212843,0.324085188408907,0.3137367683900026
levit_192.fb_dist_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.1.blocks.1.attn.proj.ln,0.6868060945212843,0.3591900478552956,0.3625192312847929
levit_256.fb_dist_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.1.blocks.0.attn.proj.ln.linear,0.6868060945212843,0.353624749254518,0.2946965825936067
levit_384.fb_dist_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.0.blocks.3.attn.proj.act,0.6868060945212843,0.3302998225212685,0.3047614500054949
maxvit_rmlp_base_rw_224.sw_in12k_ft_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.2,0.6868060945212843,0.3595007836553123,0.3043190089893712
maxxvitv2_rmlp_base_rw_384.sw_in12k_ft_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.2.attn_grid.ls1,0.6868060945212843,0.3643074783229941,0.2883664716681598
maxvit_rmlp_small_rw_224.sw_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.2.conv.down,0.6868060945212843,0.3696904383084672,0.2851473742569494
maxvit_small_tf_224.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.2.conv.shortcut,0.6868060945212843,0.3121071347335854,0.3091398202697191
maxvit_tiny_rw_224.sw_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.2.conv.shortcut,0.6868060945212843,0.2968497034392821,0.2865458055270513
maxvit_tiny_tf_224.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.2.attn_grid.drop_path1,0.6868060945212843,0.3179013579309102,0.3212660263040712
mixnet_l.ft_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.4.2.conv_dw.2,0.6868060945212843,0.3286243028812147,0.3256288552143014
mixnet_m.ft_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.4.2.conv_dw.2,0.6868060945212843,0.3389955833890506,0.2867992351706159
mixnet_s.ft_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.4.1.conv_dw,0.6868060945212843,0.3514978958806998,0.2877230861328688
mixnet_xl.ra_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.3.4.bn2,0.6868060945212843,0.300080512928588,0.3358052955932811
mobilenetv2_050.lamb_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.6.0.conv_pw,0.6868060945212843,0.3661080076027244,0.2704502895643575
mobilenetv2_100.ra_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.5.2.bn2.drop,0.6868060945212843,0.3390347275844487,0.2964757437504599
mobilenetv2_110d.ra_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.5.0.bn2.drop,0.6868060945212843,0.2822625356381766,0.2892969845139339
mobilenetv2_120d.ra_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.4.2.bn2.act,0.6868060945212843,0.299763224637991,0.2080604970970319
mobilenetv2_140.ra_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.5.0.bn2.drop,0.6868060945212843,0.3315042630800395,0.2798620262437933
mobilenetv3_large_100.miil_in21k_ft_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.5.1.bn1.drop,0.6868060945212843,0.2590712893879344,0.2829045615652644
mobilenetv3_large_100.ra_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.5.1.bn1.drop,0.6868060945212843,0.3226590252530857,0.3147499912731165
mobilenetv3_rw.rmsp_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.5.1.bn1.drop,0.6868060945212843,0.23752651113409,0.1920187610382009
mobilenetv3_small_075.lamb_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.4,0.6868060945212843,0.2841397088539813,0.2648848713973284
mobilenetv3_small_100.lamb_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,blocks.4.2.conv_pw,0.6868060945212843,0.3594024699587834,0.277213150786797
mvitv2_base.fb_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.9.norm2,0.6868060945212843,0.3189022194414899,0.2527235635564774
mvitv2_small.fb_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.5.attn.norm_k,0.6868060945212843,0.3348042642127792,0.3087905615635056
mvitv2_tiny.fb_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.3_0,0.6868060945212843,0.3322043051514237,0.2720828467253115
pit_b_224.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,transformers.1.blocks.3,0.6868060945212843,0.3524479975612166,0.3152498717506067
pit_b_distilled_224.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,transformers.1.blocks.3,0.6868060945212843,0.3539347070185807,0.2618919682448548
pit_s_224.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,transformers.1.blocks.3.norm2,0.6868060945212843,0.3727847846281521,0.3090162432347542
pit_s_distilled_224.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,transformers.1.blocks.4,0.6868060945212843,0.3472133607673582,0.2998581644796562
pit_ti_224.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,transformers.1.blocks.5.ls1,0.6868060945212843,0.314189653685585,0.3063376702874376
pit_ti_distilled_224.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,transformers.2.blocks.1.norm2,0.6868060945212843,0.3072880364995823,0.3087149845332727
pit_xs_224.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,transformers.1.blocks.4.drop_path1,0.6868060945212843,0.3683503967435266,0.2867146313285919
pit_xs_distilled_224.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,transformers.1.blocks.2.attn,0.6868060945212843,0.3443621990289541,0.2869708016363888
poolformer_m36.sail_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.7,0.6868060945212843,0.3557157986398199,0.2764945892849151
poolformer_s12.sail_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.3.downsample.norm,0.6868060945212843,0.3192475621563261,0.2987455684428444
poolformer_s24.sail_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.6,0.6868060945212843,0.2937457111195537,0.2532933370856139
poolformer_s36.sail_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.15.res_scale1,0.6868060945212843,0.3504108834864503,0.2937709819893712
poolformerv2_m36.sail_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.9.token_mixer.pool,0.6868060945212843,0.3520379234722415,0.3302114178563508
poolformerv2_s12.sail_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.2.res_scale2,0.6868060945212843,0.324550814818981,0.2669135459854776
poolformerv2_s24.sail_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.11.norm1,0.6868060945212843,0.3724725313394689,0.3080821629246498
poolformerv2_s36.sail_in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.17.norm1,0.6868060945212843,0.3532271438719567,0.3245523396182428
pvt_v2_b0.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.1.norm2,0.6868060945212843,0.2592926694128379,0.2771004634334641
pvt_v2_b1.in1k,george_central_it,"(14, 3, 224, 224)","(14, 17, 17, 31)",91,130,stages.2.blocks.1.norm1,0.6868060945212843,0.287613994851309,0.2486730416834433
