model_name,stimuli_name,stimuli_shape,neural_response_shape,time_a,time_b,layer_name,ceiling_score,brain_score,brain_score_std
beit_base_patch16_224.in22k_ft_in22k_in1k,george_posterior_it,"(14, 3, 224, 224)","(14, 17, 17, 32)",131,170,blocks.4.attn.proj_drop,0.7962680758639407,0.4171413019818928,0.17229077792872766
beitv2_base_patch16_224.in1k_ft_in1k,george_posterior_it,"(14, 3, 224, 224)","(14, 17, 17, 32)",131,170,blocks.4.attn.proj_drop,0.7962680758639407,0.4111713122779686,0.2078143821304375
beitv2_base_patch16_224.in1k_ft_in22k_in1k,george_posterior_it,"(14, 3, 224, 224)","(14, 17, 17, 32)",131,170,blocks.4.attn.proj_drop,0.7962680758639407,0.4170219589189329,0.1842570707581702
beit_base_patch16_384.in22k_ft_in22k_in1k,george_posterior_it,"(14, 3, 224, 224)","(14, 17, 17, 32)",131,170,blocks.4.attn.proj_drop,0.7962680758639407,0.5124105167234293,0.16177428272011096
beit_large_patch16_224.in22k_ft_in22k_in1k,george_posterior_it,"(14, 3, 224, 224)","(14, 17, 17, 32)",131,170,blocks.9.mlp.act,0.7962680758639407,0.3620335767062848,0.18765058052770123
beit_large_patch16_384.in22k_ft_in22k_in1k,george_posterior_it,"(14, 3, 224, 224)","(14, 17, 17, 32)",131,170,blocks.9.mlp.act,0.7962680758639407,0.44386822734400166,0.1742089317356104
beit_large_patch16_512.in22k_ft_in22k_in1k,george_posterior_it,"(14, 3, 224, 224)","(14, 17, 17, 32)",131,170,blocks.9.mlp.act,0.7962680758639407,0.4275235872716959,0.1720401612937355
beitv2_large_patch16_224.in1k_ft_in1k,george_posterior_it,"(14, 3, 224, 224)","(14, 17, 17, 32)",131,170,blocks.6.mlp.drop1,0.7962680758639407,0.40969835464500626,0.1851952225914559
beitv2_large_patch16_224.in1k_ft_in22k_in1k,george_posterior_it,"(14, 3, 224, 224)","(14, 17, 17, 32)",131,170,blocks.6.mlp.drop1,0.7962680758639407,0.3994313600643987,0.18206434801664792
caformer_m36.sail_in1k,george_posterior_it,"(14, 3, 224, 224)","(14, 17, 17, 32)",131,170,stages.1,0.7962680758639407,0.5130217038984778,0.15955183881619894
caformer_m36.sail_in22k_ft_in1k,george_posterior_it,"(14, 3, 224, 224)","(14, 17, 17, 32)",131,170,stages.2.blocks.1.norm2,0.7962680758639407,0.5003872633101937,0.20089354823774686
caformer_s18.sail_in1k,george_posterior_it,"(14, 3, 224, 224)","(14, 17, 17, 32)",131,170,stages.2.downsample.conv,0.7962680758639407,0.483774450353305,0.17676071111360564
caformer_s18.sail_in22k_ft_in1k,george_posterior_it,"(14, 3, 224, 224)","(14, 17, 17, 32)",131,170,stages.2.downsample.conv,0.7962680758639407,0.499518499904276,0.16297715886305916
