model_name,stimuli_name,stimuli_shape,neural_response_shape,time_a,time_b,layer_name,ceiling_score,brain_score,brain_score_std,new_brain_score,new_brain_score_std,new_ceiling_score
caformer_s36.sail_in22k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.1.norm2,0.904440399874702,0.6584016860305112,0.1425737510542838,0.6512158952961071,0.12754210703574217,0.9144203765493888
cait_s24_224.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.18,0.904440399874702,0.6437409066934611,0.1777741481359591,0.6367151235874615,0.1590313031822496,0.9144203765493888
cait_xxs24_224.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.18.norm2,0.904440399874702,0.6402628824465756,0.1826585524082796,0.6332750584693839,0.16340074151083048,0.9144203765493888
cait_xxs36_224.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.23.norm2,0.904440399874702,0.6447645516368066,0.1666531276598056,0.6377275964780841,0.14908277918377386,0.9144203765493888
coat_lite_medium.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,serial_blocks3.4.norm2,0.904440399874702,0.628414929296248,0.1525619424813406,0.6215564137849604,0.13647723689424,0.9144203765493888
coat_lite_mini.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,cpe4.proj,0.904440399874702,0.4245068177766181,0.2196724607564762,0.4198737537632777,0.19651224924242847,0.9144203765493888
coat_lite_small.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,serial_blocks3.4,0.904440399874702,0.5918374081480026,0.1443152069874382,0.5853780994099222,0.12909996012848884,0.9144203765493888
coat_lite_tiny.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,serial_blocks3.0.factoratt_crpe,0.904440399874702,0.5256039093274525,0.1048504538114662,0.51986747246566,0.0937960017456268,0.9144203765493888
coat_mini.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,crpe4.conv_list.2,0.904440399874702,0.5430861243091951,0.2189943832097852,0.5371588866929421,0.19590566185590688,0.9144203765493888
coat_small.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,serial_blocks4.1.factoratt_crpe.qkv,0.904440399874702,0.5650262518060178,0.1870295372674395,0.5588595598137762,0.16731089057148277,0.9144203765493888
coat_tiny.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,crpe4.conv_list.2,0.904440399874702,0.555991291303403,0.2432468123265771,0.549923206797811,0.2176011414755243,0.9144203765493888
coatnet_0_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.3.norm1,0.904440399874702,0.6655003229919882,0.1503325036779041,0.6582370577905726,0.13448284928505608,0.9144203765493888
coatnet_1_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.4,0.904440399874702,0.6609326538599902,0.1608841769122816,0.6537192401629418,0.14392205269461467,0.9144203765493888
coatnet_bn_0_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.0.shortcut.pool,0.904440399874702,0.4801846471828975,0.0961496965775351,0.4749439157848159,0.08601257104947058,0.9144203765493888
coatnet_nano_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.0.attn.proj_drop,0.904440399874702,0.5568321120771818,0.195921817729034,0.5507548508603909,0.17526565207588277,0.9144203765493888
coatnet_rmlp_1_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.2,0.904440399874702,0.6679829981014622,0.1526438199562799,0.6606926370037621,0.13655048197333275,0.9144203765493888
coatnet_rmlp_1_rw2_224.sw_in12k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.1.norm1,0.904440399874702,0.6268000489408349,0.1473295363885083,0.6199591582208278,0.13179648680516926,0.9144203765493888
coatnet_rmlp_2_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.1.norm1,0.904440399874702,0.6464521255170909,0.1290116034471142,0.6393967521905388,0.11540982553962324,0.9144203765493888
coatnet_rmlp_nano_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.1.attn.qkv,0.904440399874702,0.6289424269048233,0.1383520634533391,0.6220781542888554,0.12376551472551992,0.9144203765493888
convit_base.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.5.attn.v,0.904440399874702,0.6352554020895697,0.1391750678085997,0.6283222297129366,0.12450174919219648,0.9144203765493888
convit_small.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.5.attn.v,0.904440399874702,0.6308017298295685,0.1714640560347997,0.6239171647963535,0.1533864882270406,0.9144203765493888
convit_tiny.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.3.norm2,0.904440399874702,0.6550755290737524,0.1621171272769702,0.6479260399897665,0.1450250122942607,0.9144203765493888
convmixer_1024_20_ks9_p14.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.11.0.fn.2,0.904440399874702,0.2159011107482836,0.1546687102712597,0.2135447677526937,0.13836188677526198,0.9144203765493888
convmixer_1536_20.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.11.0.fn.2,0.904440399874702,0.4747474316427804,0.1185222138754844,0.46956604197160823,0.10602633918542724,0.9144203765493888
convmixer_768_32.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.21.0.fn.2,0.904440399874702,0.6762318446699594,0.1634569432683015,0.668851455726798,0.14622357060749128,0.9144203765493888
davit_base.msft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.3.0.cpe1,0.904440399874702,0.6505273723043542,0.1649915999567652,0.6434275217669662,0.14759642743545415,0.9144203765493888
davit_small.msft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.3.0.cpe1,0.904440399874702,0.6708476662438722,0.128354355276754,0.6635260401809819,0.11482187147463402,0.9144203765493888
davit_tiny.msft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.1,0.904440399874702,0.6025919280952057,0.1466215384365572,0.5960152446124533,0.1311631335413244,0.9144203765493888
deit_base_distilled_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.2,0.904440399874702,0.625052832546442,0.1407999228704471,0.6182310109321864,0.12595529471991992,0.9144203765493888
deit_base_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.1.norm2,0.904440399874702,0.6451184819286249,0.1611287722413741,0.6380776639775287,0.1441408601778496,0.9144203765493888
deit_small_distilled_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.1.norm1,0.904440399874702,0.6350986431520952,0.136934508536176,0.6281671816412517,0.12249741355235921,0.9144203765493888
deit_small_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.1.norm1,0.904440399874702,0.6444797845542738,0.1378981525404159,0.6374459373412121,0.12335945993764595,0.9144203765493888
deit_tiny_distilled_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.1.norm2,0.904440399874702,0.6347460597047374,0.1505248518626111,0.6278184462868178,0.13465491807458166,0.9144203765493888
deit_tiny_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.1.norm1,0.904440399874702,0.6422118340811922,0.1354622682489761,0.635202739261451,0.12118039252356626,0.9144203765493888
deit3_base_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.1.norm2,0.904440399874702,0.6271046329545661,0.1387810994286357,0.6202604180070698,0.12414931715674464,0.9144203765493888
deit3_base_patch16_224.fb_in22k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.2,0.904440399874702,0.6511382180845376,0.1622677582878061,0.6440317007811913,0.14515976217889845,0.9144203765493888
deit3_medium_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.1.norm1,0.904440399874702,0.6313964449169768,0.1569301681205308,0.6245053891680553,0.1403849176412924,0.9144203765493888
deit3_medium_patch16_224.fb_in22k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.3.ls1,0.904440399874702,0.6384562904635702,0.1558975546575962,0.631488183616829,0.1394611732925447,0.9144203765493888
deit3_small_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.1.norm2,0.904440399874702,0.6247914496693185,0.1462943935442791,0.6179724807856929,0.13087047974945465,0.9144203765493888
deit3_small_patch16_224.fb_in22k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.1.norm2,0.904440399874702,0.6438833486095753,0.1543014885524092,0.6368560108936427,0.13803338148291228,0.9144203765493888
densenet121.tv_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,features.denseblock3.denselayer17.norm1.drop,0.904440399874702,0.6878274722772645,0.1905093151412995,0.680320528747157,0.17042379318340523,0.9144203765493888
densenet161.tv_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,features.denseblock3.denselayer13.conv2,0.904440399874702,0.5648514033234353,0.1445738169400014,0.5586866196261338,0.12933130466425663,0.9144203765493888
densenet169.tv_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,features.denseblock3.denselayer17.norm1.drop,0.904440399874702,0.6099718834310255,0.1381697348363333,0.6033146551747743,0.12360240913410583,0.9144203765493888
densenet201.tv_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,features.denseblock3.denselayer17.norm1.drop,0.904440399874702,0.6135477241492301,0.1560924001502791,0.6068514691959856,0.1396354760972295,0.9144203765493888
dla102.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,level4.tree2.tree1.tree1.tree1.bn2,0.904440399874702,0.66946188433334,0.1688690314119787,0.6621553826831356,0.1510650587510201,0.9144203765493888
dla169.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,level4.tree1.tree2.tree2.tree2.tree1.conv2,0.904440399874702,0.6314459630698408,0.1862879049274845,0.6245543668801952,0.16664744901520576,0.9144203765493888
dla34.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,level4.tree1.tree1.bn2,0.904440399874702,0.5369606390291866,0.1319458805879577,0.5311002549102783,0.11803473991834011,0.9144203765493888
dla46_c.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,level4.tree2.tree2.bn2,0.904440399874702,0.5270584731630182,0.1529226866515896,0.5213061612031602,0.13679994757018268,0.9144203765493888
dla60.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,level4.tree2.tree1.tree2.conv2,0.904440399874702,0.6070326852368605,0.1950587038151977,0.6004075353661881,0.17449353682767949,0.9144203765493888
dpn107.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,features.conv4_13.c1x1_c.bn.drop,0.904440399874702,0.6810477042045054,0.1686543018879622,0.6736147550089089,0.1508729683014575,0.9144203765493888
dpn131.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,features.conv4_15.c1x1_a,0.904440399874702,0.6747243484944218,0.1695000198996249,0.6673604123524609,0.15162952170885485,0.9144203765493888
dpn68.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,features.conv4_8.c1x1_c.bn.drop,0.904440399874702,0.6514570684846466,0.1832475657938149,0.6443470712505841,0.16392765482908095,0.9144203765493888
dpn68b.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,features.conv4_7.c3x3_b,0.904440399874702,0.6461819419893658,0.1833107601855146,0.6391295174436741,0.16398418659464523,0.9144203765493888
dpn92.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,features.conv4_11.c1x1_a.conv,0.904440399874702,0.6543089307355173,0.169256053483287,0.6471678082996625,0.15141127683169056,0.9144203765493888
dpn98.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,features.conv4_19.c1x1_a.conv,0.904440399874702,0.6746958119758697,0.1571373365174828,0.667332187281244,0.14057024413837257,0.9144203765493888
efficientformer_l1.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.2,0.904440399874702,0.5116026141091461,0.1277477435838587,0.5060189872713617,0.11427921525010269,0.9144203765493888
efficientformer_l3.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.11.token_mixer.pool,0.904440399874702,0.5702248159521577,0.196996158306111,0.5640013868724113,0.17622672422178026,0.9144203765493888
efficientformer_l7.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.17.token_mixer.pool,0.904440399874702,0.5986181387811591,0.1988662804611842,0.5920848252031915,0.17789967817233912,0.9144203765493888
efficientformerv2_l.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.13.mlp.mid.bn.drop,0.904440399874702,0.6223253359529312,0.1447167371501898,0.6155332822146783,0.1294591567030129,0.9144203765493888
efficientformerv2_s0.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.4,0.904440399874702,0.6398891800673949,0.1349191743468288,0.6329054346749802,0.12069455736747392,0.9144203765493888
efficientformerv2_s1.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.7.mlp.mid.bn.drop,0.904440399874702,0.6212396181721981,0.1617833813287877,0.6144594139491188,0.14472645340013698,0.9144203765493888
efficientformerv2_s2.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.10.mlp.fc1.bn.drop,0.904440399874702,0.6463952335125149,0.1671500114372326,0.6393404811048456,0.14952727617888192,0.9144203765493888
efficientnet_b0.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.4.2.bn1.drop,0.904440399874702,0.4857004729813368,0.1378018441277383,0.4803995419046152,0.12327330538403887,0.9144203765493888
efficientnet_es_pruned.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.4.0.bn2.drop,0.904440399874702,0.5998412304496353,0.175288088407909,0.5932945680589822,0.15680735036072715,0.9144203765493888
efficientnet_es.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.4.0.bn2.drop,0.904440399874702,0.6354500914549057,0.1940656803281837,0.6285147942400967,0.17360520845774327,0.9144203765493888
efficientnet_lite0.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.4.2.bn1.drop,0.904440399874702,0.573614975976942,0.1431662646128164,0.5673545467178049,0.1280721515014568,0.9144203765493888
focalnet_base_srf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,layers.2.blocks.4.modulation.focal_layers.1,0.904440399874702,0.6330662705672018,0.1538569136591941,0.6261569903544917,0.1376356784120696,0.9144203765493888
focalnet_small_srf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,layers.2.blocks.5.modulation.focal_layers.1,0.904440399874702,0.621765010640106,0.1474615019084887,0.614979072287835,0.131914539113886,0.9144203765493888
focalnet_tiny_srf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,layers.2.blocks.3.modulation.focal_layers.1,0.904440399874702,0.6359900974067174,0.1799459866229437,0.6290489065712702,0.1609741633140972,0.9144203765493888
focalnet_base_lrf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,layers.2.blocks.10.modulation.focal_layers.0.0,0.904440399874702,0.6551594152755539,0.163190513827667,0.6480090106582326,0.14598523099740457,0.9144203765493888
focalnet_small_lrf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,layers.2.blocks.8.modulation.focal_layers.2.0,0.904440399874702,0.659568194001519,0.1705627968888259,0.6523696720084509,0.15258024942352502,0.9144203765493888
focalnet_tiny_lrf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,layers.2.blocks.2.modulation.h,0.904440399874702,0.6332625978099657,0.2164718742859036,0.6263511748832987,0.19364910270115876,0.9144203765493888
hrnet_w18_small_v2.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stage4.0.branches.3.0.conv2,0.904440399874702,0.5293133310624953,0.2198719149357628,0.5235364096015603,0.19669067483686772,0.9144203765493888
hrnet_w18_small.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,incre_modules.3.0.drop_block,0.904440399874702,0.5323466728181604,0.2182334992002409,0.5265366454895695,0.19522499834618315,0.9144203765493888
hrnet_w18.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stage4.0.branches.3.0.conv1,0.904440399874702,0.5491167116553998,0.2128038597694599,0.5431236562570924,0.19036780935925324,0.9144203765493888
hrnet_w30.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stage3.0.branches.2.3.bn2,0.904440399874702,0.5951537797822058,0.1671039784044893,0.5886582761906395,0.14948609643895147,0.9144203765493888
hrnet_w32.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stage4.0.branches.3.2.drop_block,0.904440399874702,0.5718753252242121,0.2190846674184024,0.565633882499474,0.195986427341236,0.9144203765493888
hrnet_w40.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stage4.2.branches.2.1.conv1,0.904440399874702,0.5811999384705563,0.1721449053284784,0.5748567269914404,0.15399555513344831,0.9144203765493888
hrnet_w44.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stage3.0.fuse_layers.1.2.0,0.904440399874702,0.5706012576534008,0.1188912914131672,0.5643737200919384,0.10635650463641343,0.9144203765493888
hrnet_w48.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stage3.0.branches.2.3.bn2,0.904440399874702,0.6173362552707802,0.1534744473320003,0.6105986523191818,0.1372935357604258,0.9144203765493888
lcnet_050.ra2_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.4.1.conv_dw,0.904440399874702,0.551377966594932,0.1335383140451334,0.5453602318783036,0.11945928207242197,0.9144203765493888
lcnet_075.ra2_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.4.1.conv_dw,0.904440399874702,0.540259272703697,0.1323636849307907,0.5343628873232528,0.11840849487547325,0.9144203765493888
lcnet_100.ra2_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.4.1.conv_dw,0.904440399874702,0.5798049050857015,0.1695895716169496,0.5734769189897883,0.1517096319299285,0.9144203765493888
levit_128.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.0.blocks,0.904440399874702,0.5928264278272767,0.1600065334695311,0.5863563249363285,0.14313693977525346,0.9144203765493888
levit_128s.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.0.blocks,0.904440399874702,0.6305590108311093,0.151853348862622,0.6236770948311019,0.13584335076516532,0.9144203765493888
levit_192.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.0.blocks,0.904440399874702,0.6277102077194994,0.1334895163473829,0.6208593835338629,0.11941562914792804,0.9144203765493888
levit_256.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.0.blocks,0.904440399874702,0.6655466898764897,0.1497188911715325,0.6582829186272675,0.1339339303474017,0.9144203765493888
levit_384.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.0.blocks.3.attn.proj.act,0.904440399874702,0.6714477764067663,0.1498742584924045,0.664119600746359,0.13407291718980416,0.9144203765493888
maxvit_rmlp_base_rw_224.sw_in12k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.3.conv,0.904440399874702,0.6402442880409499,0.150292289588226,0.6332566670029524,0.13444687499320962,0.9144203765493888
maxxvitv2_rmlp_base_rw_384.sw_in12k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.2,0.904440399874702,0.6512155151304115,0.1701566390801276,0.6441081542077248,0.15221691309879948,0.9144203765493888
maxvit_rmlp_small_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.2.conv.down,0.904440399874702,0.6468640928299912,0.1631870743613993,0.6398042232954817,0.14598215415631974,0.9144203765493888
maxvit_small_tf_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.1.conv.pre_norm.act,0.904440399874702,0.6499708058631941,0.1632423790239342,0.6428770296874927,0.14603162801203612,0.9144203765493888
maxvit_tiny_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.1.conv.pre_norm.act,0.904440399874702,0.6465734095008178,0.1491062495138685,0.6395167124818375,0.13338587990123937,0.9144203765493888
maxvit_tiny_tf_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,stages.2.blocks.2.conv.shortcut,0.904440399874702,0.6507090832281254,0.1637273031731789,0.6436072494991689,0.1464654262903997,0.9144203765493888
mixnet_l.ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.4.1.conv_dw,0.904440399874702,0.6576960641431384,0.1725441246305024,0.6505179745603683,0.15435268448280584,0.9144203765493888
mixnet_m.ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.4.1.conv_dw,0.904440399874702,0.6443222238845361,0.1620300562786527,0.6372900962873634,0.1449471212483634,0.9144203765493888
mixnet_s.ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.4.1.conv_dw,0.904440399874702,0.6539598129782312,0.188929978774005,0.6468225008107865,0.16901096728443435,0.9144203765493888
mixnet_xl.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.4.3.conv_dw.3,0.904440399874702,0.6421640378520853,0.2157693880789419,0.6351554646800063,0.1930206800754166,0.9144203765493888
mobilenetv2_050.lamb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",211,250,blocks.5.2.bn2.drop,0.904440399874702,0.5584375224480961,0.1940380462181832,0.5523427397953597,0.17358048783007193,0.9144203765493888
